class,filename,lbp_mean,ratio_rg,mean_g,ratio_gb,edge_mean
beach,beach_063.jpg,4.52899169921875,0.9909713922551115,0.6040312772921035,1.1129587602104225,50.89042760321448
beach,beach_064.jpg,4.77880859375,0.9990590985457573,0.4841319693401787,1.1800567293516382,67.24202723422073
beach,beach_065.jpg,4.4598388671875,0.8830192017008955,0.4394460811582544,1.1369267090739308,53.44013598187034
beach,beach_066.jpg,4.70989990234375,0.9577128915016284,0.5542611639784416,1.118416139943455,57.15102244417034
beach,beach_067.jpg,4.65338134765625,0.9448805150564196,0.5624997560084499,1.23525548318678,66.0056079705681
beach,beach_068.jpg,4.64385986328125,0.9959552084383506,0.4905834564154922,1.2124554555099574,53.3422713311608
beach,beach_069.jpg,4.60076904296875,0.6970632561952557,0.3701551531566179,0.8651245817634119,47.9662046208885
beach,beach_070.jpg,4.78271484375,0.8539015642594228,0.6329850089055153,1.079323155421259,65.19831446143505
beach,beach_071.jpg,4.67864990234375,1.0209358894283007,0.5478483297099888,1.2108436978075656,62.46554227168545
beach,beach_072.jpg,4.71923828125,0.9502727502079426,0.5243485731894315,1.1279340402105509,44.73237505148086
beach,beach_073.jpg,4.61065673828125,0.8772068027664768,0.4882482183590279,0.9785402646885836,106.0859636456741
beach,beach_074.jpg,4.728759765625,0.9569656198965204,0.5632221911506795,1.1224820237892363,69.73352386234939
beach,beach_075.jpg,4.71600341796875,0.8774356724041616,0.5025602430826502,0.9830137147765888,58.48617511868586
beach,beach_076.jpg,4.5413818359375,0.7440196953458397,0.4380914666891244,1.0569334135806838,29.939624924008964
beach,beach_077.jpg,4.6229248046875,0.9729579220869724,0.5543819712048824,1.1314549721811136,67.9731270476836
beach,beach_078.jpg,4.74090576171875,0.8174516296934776,0.4601462365604798,0.9493680664120052,62.87774027435172
beach,beach_079.jpg,4.76708984375,0.9577626299737186,0.6776591096164066,1.0197078634647498,115.43382202243887
beach,beach_080.jpg,4.48907470703125,0.8797608386793923,0.5003707064907651,1.0252370499579446,27.539632901793407
beach,beach_081.jpg,4.56378173828125,0.7856159332762167,0.4238043988026977,1.0431488626754133,63.752603365242834
beach,beach_082.jpg,4.55206298828125,0.8045632390485523,0.3313357424572257,0.8713122711719724,42.95937534766051
beach,beach_083.jpg,4.62744140625,0.9545868425529824,0.4153940088303152,1.0440400282050464,83.18317975196271
beach,beach_084.jpg,4.5281982421875,0.6808068854270468,0.315677431766268,0.9565922668099968,51.30234226877631
beach,beach_085.jpg,4.76324462890625,0.8574913889262183,0.3267118531291361,0.9829724515346286,59.76551909749564
beach,beach_086.jpg,4.717529296875,0.9996168878609508,0.4939417086734288,1.212503530847454,41.880822297683416
beach,beach_087.jpg,4.7266845703125,1.1351926253986355,0.5332859178908773,1.132790557844768,64.7747399683698
beach,beach_088.jpg,4.6507568359375,0.6877360337954845,0.538033618749886,1.1627077166709017,74.26226884444216
beach,beach_089.jpg,4.56719970703125,0.9534132583009964,0.4817286492963327,1.0797724797638648,56.38348686048966
beach,beach_090.jpg,4.76629638671875,0.8664813129666821,0.6322015978300215,1.080734543548427,49.140015421800754
beach,beach_091.jpg,4.64471435546875,0.7585358430206983,0.4060674481201696,1.1539965648469783,42.25818835921979
beach,beach_092.jpg,4.70709228515625,1.0175628011934292,0.5685335970218388,1.1383309008284797,67.6659556945939
beach,beach_093.jpg,4.49786376953125,0.9033300553757876,0.3492708378821047,0.921025548447147,46.95748363560431
beach,beach_094.jpg,4.51519775390625,0.699396741091002,0.4065887576351742,0.969480218164902,71.05066643453463
beach,beach_095.jpg,4.6199951171875,0.7579522575188634,0.2805057173787696,0.9532244528246324,53.68484659257385
beach,beach_096.jpg,4.776611328125,0.959826393284264,0.5609957077525265,1.0812770542120664,84.29067101973746
beach,beach_097.jpg,4.64312744140625,0.9795859931087988,0.7473421942343947,1.0860333410708565,72.2345001711208
beach,beach_098.jpg,4.5087890625,0.8224002989545574,0.4455962516976999,1.0307463300969215,49.3809039836272
beach,beach_099.jpg,4.52716064453125,0.7105534482095903,0.275053450847441,0.9842168860866698,45.13329233976496
beach,beach_100.jpg,4.92950439453125,0.9289577356735192,0.3338566455453454,1.0928753591189777,69.94241076998189
beach,beach_101.jpg,4.67584228515625,0.7754270769547191,0.4147188953783792,1.053710755321808,74.24114351028197
beach,beach_102.jpg,4.693115234375,0.8997312654876665,0.5883324436624751,1.0547483607838934,71.73037555961128
beach,beach_103.jpg,4.646240234375,0.9157388644145176,0.4439876082117819,1.2085560232266208,55.68217270233511
beach,beach_104.jpg,4.629638671875,0.935370211297487,0.4916944722353386,1.1601622308805848,90.49797224363762
beach,beach_105.jpg,4.727783203125,0.905550993220158,0.3980137138078721,1.0098739162813255,80.32887895652219
beach,beach_106.jpg,4.8929443359375,0.8212033412415589,0.6316135173143331,1.1449339702389405,26.012233224488263
beach,beach_107.jpg,4.72259521484375,1.02853099278868,0.3139441690014012,1.3034666159473538,30.130992727511327
beach,beach_108.jpg,4.55084228515625,0.7609330224006029,0.5110651020146033,0.9159959864596628,53.243964402769535
beach,beach_109.jpg,4.58477783203125,0.958641444833162,0.526066007584777,1.0955069577117418,64.89521284688004
beach,beach_110.jpg,4.4688720703125,0.9791014865548026,0.5319872186603678,1.1323134884434545,33.10025297148081
beach,beach_111.jpg,4.68243408203125,0.9566656223893748,0.4376485175976688,1.098411721762146,71.709325155463
beach,beach_112.jpg,4.749267578125,0.9520872098118,0.4372068108426936,1.0947731917592076,52.645869385023246
beach,beach_113.jpg,4.6070556640625,1.011182548528132,0.6044646439747685,1.1701748913426735,52.56542522103206
beach,beach_114.jpg,4.697998046875,0.9678381223199288,0.346717552775311,0.9763548078344876,48.12931540876001
beach,beach_115.jpg,4.77777099609375,1.0496947106433745,0.5672695650674447,1.1826648505677793,67.7780245572451
beach,beach_116.jpg,4.7852783203125,1.0511560856831903,0.5052292519273085,1.139303513843986,88.414730813786
beach,beach_117.jpg,4.58856201171875,0.7450032633146009,0.41877180229313,1.1435847092812392,34.72894448666498
beach,beach_118.jpg,4.5169677734375,0.7975064977211632,0.3935886325718378,1.00538267273882,76.81774803926096
beach,beach_119.jpg,4.61572265625,0.7846918553279703,0.2963614264078161,0.9013645352633036,74.23843480520938
beach,beach_120.jpg,4.58233642578125,0.8880134537134189,0.4318737798133695,1.117017460828128,56.5486867828398
beach,beach_121.jpg,4.5347900390625,0.9336989660084362,0.3848473413956685,1.0241422948000043,72.76868045448477
beach,beach_122.jpg,4.58453369140625,0.9421049003080828,0.5586731923415915,1.1829355972261284,18.65653506993803
beach,beach_123.jpg,4.6419677734375,0.6403775999922825,0.3597607245612362,0.9682467344652832,37.326499127430765
beach,beach_124.jpg,4.7540283203125,0.8791600004514355,0.3807809794490752,0.9895402619979272,75.65289763829315
beach,beach_125.jpg,4.7281494140625,1.0562826644468375,0.676872172704158,1.1891986630657054,34.477402396906506
beach,beach_126.jpg,4.78729248046875,1.0063500227982125,0.4800324940056945,1.1366487326072672,88.95612023330239
beach,beach_127.jpg,4.6473388671875,1.118393425239362,0.4632529196112171,1.1765711748785277,59.92950681283093
beach,beach_128.jpg,4.8067626953125,0.9953337496477802,0.4685911807633655,1.1281938064963797,61.07620840261761
beach,beach_129.jpg,4.622802734375,0.6837962622011738,0.4350585642531338,0.952814207931657,44.84040070525754
beach,beach_130.jpg,4.60595703125,0.8982470552672268,0.3781843361408771,1.102594672633909,48.68945709812342
beach,beach_131.jpg,4.6767578125,0.8507661171525837,0.4250577083112028,1.0227432342782743,27.88376802368676
beach,beach_132.jpg,4.8323974609375,1.0015474150848402,0.5414091042211865,1.1377207422327755,74.48512805278317
beach,beach_133.jpg,4.66217041015625,1.0324084314904685,0.6767116317003636,1.1567704932561909,76.0176929117932
beach,beach_134.jpg,4.7803955078125,1.0038864116153634,0.5714843798201006,1.177265438173749,70.48344258865825
beach,beach_135.jpg,4.781982421875,0.9493165008318396,0.5890268031208592,0.9997713397637648,74.92763148585777
beach,beach_136.jpg,4.626953125,0.9400711177550392,0.5556910863365816,0.9863390519154042,70.15154411466378
beach,beach_137.jpg,4.74920654296875,0.9296914637343366,0.5769223295805174,1.217012241513959,53.94308325312252
beach,beach_138.jpg,4.573486328125,0.8009171862226595,0.4008185213757808,0.8558893273902255,71.55731527037693
beach,beach_139.jpg,4.6243896484375,0.9076591423852746,0.7128732252570233,1.007305921786245,85.07678273769298
beach,beach_140.jpg,4.6424560546875,0.7806270783770128,0.371503537176201,0.848266302058639,76.17019404245336
beach,beach_141.jpg,4.6270751953125,1.0379611136292983,0.6195801846167914,1.1555994195544912,58.58874059463005
beach,beach_142.jpg,4.71087646484375,0.9518218586491276,0.4899224202629873,1.1508818042123348,43.44564153756925
beach,beach_143.jpg,4.65277099609375,0.9578183267263378,0.4013545721175173,1.2607342192479818,66.05884898173548
beach,beach_144.jpg,4.70819091796875,0.9755396834516432,0.5595706412949658,1.1416370300752188,91.88621389142878
beach,beach_145.jpg,4.73223876953125,1.0429724470974675,0.4673877570983951,1.1729255036029596,83.07201275069875
beach,beach_146.jpg,4.61993408203125,1.0802882471060864,0.5413383934662188,1.1963346446313698,36.80751039256562
beach,beach_147.jpg,4.600341796875,0.9277973599442194,0.3511247578554144,1.121411922852448,70.32302859319589
beach,beach_148.jpg,4.66143798828125,0.7541573813859397,0.4133872782402129,1.0434013037474286,71.52079164504663
beach,beach_149.jpg,4.555908203125,0.8709227063113871,0.3428288159633514,1.1263759598929186,52.49939400416824
beach,beach_150.jpg,4.5863037109375,0.8126895789798227,0.3273405852570468,1.1854853123038012,66.66314908955508
beach,beach_151.jpg,4.5174560546875,0.7078998517720835,0.2494608479177036,1.038220337237352,33.10913086096477
beach,beach_152.jpg,4.747314453125,0.9523362886116634,0.3757740113829346,1.1904047018330897,81.11174264839147
beach,beach_153.jpg,4.635986328125,1.0001072668990292,0.580001247120954,1.1371970508017943,75.98372467547694
beach,beach_154.jpg,4.6976318359375,1.0241273068983148,0.5390545618410545,1.2119252688457438,43.70736282632167
beach,beach_155.jpg,4.62646484375,0.9165148267408576,0.654250791572365,1.0395607335043977,55.09927351914372
beach,beach_156.jpg,4.557861328125,0.7444595694025246,0.4927103096082071,0.971832228361464,53.129224387371
beach,beach_157.jpg,4.849365234375,1.106193453822266,0.5432240227493336,1.238403202019037,62.48495109483672
beach,beach_158.jpg,4.81103515625,1.0765809040798036,0.4950567446596664,1.207748717657053,40.812287011510094
beach,beach_159.jpg,4.65582275390625,0.9815193737777332,0.5352760154119273,1.0949884357324078,67.61002309049066
beach,beach_160.jpg,4.8541259765625,0.6395664129750455,0.3665181601034137,0.9765205672146772,37.88311233648207
beach,beach_161.jpg,4.95025634765625,0.924720113396187,0.4504450288776412,1.103057031728884,62.05813014675855
beach,beach_162.jpg,4.6473388671875,0.7828423743152845,0.4446096943064179,1.090999396637675,50.21380688082819
beach,beach_163.jpg,4.65380859375,0.8028100339619693,0.2326736684398198,0.9607633650080644,47.23416117407798
beach,beach_164.jpg,4.72528076171875,0.9753109382137954,0.5966496648343853,1.1480697393722843,85.19645969097684
beach,beach_165.jpg,4.74127197265625,0.9874548502603574,0.5153883703382576,1.0841148754824377,72.01949604173362
beach,beach_166.jpg,4.73468017578125,0.982726883921573,0.5883434877717568,1.068949394175444,62.241370446403366
beach,beach_167.jpg,4.76361083984375,0.9561245527550534,0.6609136585657037,1.039554926504166,120.26737558306078
beach,beach_168.jpg,4.65069580078125,0.8359289072157132,0.5685455450058708,1.1853484225282716,103.96529686885188
beach,beach_169.jpg,4.53985595703125,0.8925506444798383,0.2430730902120821,1.0666677247723295,47.24076346104837
beach,beach_170.jpg,4.78155517578125,0.836959625073488,0.3455280622632862,1.0803484940603734,80.29723572312557
beach,beach_171.jpg,4.79449462890625,0.8527755405903393,0.1977835917321199,1.023334788104496,33.57260742647321
beach,beach_172.jpg,4.6595458984375,1.0495417074015676,0.6447241339124969,1.1672954428394682,52.13408675210101
beach,beach_173.jpg,4.87841796875,1.077708207054423,0.5714325450707721,1.1445638921071903,101.35153206856025
beach,beach_174.jpg,4.63311767578125,1.115394560038384,0.5184522498415927,1.1144997266267151,38.88566581423944
beach,beach_175.jpg,4.75103759765625,1.054086348629867,0.5709584619058412,1.185566697424414,54.91153305958133
beach,beach_176.jpg,4.6572265625,0.9164552561335488,0.4899500605572108,0.9950671970059596,76.62082407765523
beach,beach_177.jpg,4.6600341796875,0.8659952027088317,0.5795157502557353,1.0498249400724693,45.24996125600904
beach,beach_178.jpg,4.55169677734375,0.8651170452178611,0.4501532359153652,1.0383377919715648,93.07999930306144
beach,beach_179.jpg,4.80902099609375,0.9339175929701506,0.4371683482995397,1.032972138944089,61.84920848440007
beach,beach_180.jpg,4.6156005859375,1.0275072821918956,0.2587621963779587,1.1050936014533357,40.58867838750816
beach,beach_181.jpg,4.58807373046875,0.8409435776610867,0.3981584528874084,0.984530829590428,70.20644235543406
beach,beach_182.jpg,4.54229736328125,0.8358258301790362,0.481714565506779,0.9994107295924208,74.32561331293942
beach,beach_183.jpg,4.69384765625,0.6576475836911878,0.4060577658569926,0.9531321336978243,41.52963298638114
beach,beach_184.jpg,4.75592041015625,0.946620325982328,0.4479424167108072,1.135927516334282,70.70727513858684
beach,beach_185.jpg,4.73870849609375,1.0231644740645534,0.4861336867585629,1.1423574078199237,22.83972722927679
beach,beach_186.jpg,4.5928955078125,1.022603678673779,0.7911237892953035,1.1362485901865085,61.10751602096123
beach,beach_187.jpg,4.82452392578125,0.8643421762499884,0.6646993528383063,1.16476657797936,38.0541225110415
beach,beach_188.jpg,4.48602294921875,0.7935499400970824,0.3518861126794823,0.868543384881227,34.38457330690282
beach,beach_189.jpg,4.565673828125,0.9275538634947076,0.5275089979504001,1.0912377383343157,35.65336815393927
beach,beach_190.jpg,4.56610107421875,0.8897634055515444,0.5826056952508633,1.1437360578719358,55.52871953227983
beach,beach_191.jpg,4.60906982421875,0.9301775321555916,0.6446858598782801,1.1036524962231784,82.76924195659905
beach,beach_192.jpg,4.83807373046875,1.0938185759066172,0.6984209825436047,1.1733766575461606,54.17677997276227
beach,beach_193.jpg,4.70306396484375,0.9343179704082638,0.2790347943638083,1.1760264269382077,73.2157776230616
beach,beach_194.jpg,4.57879638671875,0.8196694330543094,0.4571993657682439,1.0780191877126866,59.79753119610413
beach,beach_195.jpg,4.5814208984375,0.7746044415738629,0.3640910028278908,1.0265463922489495,53.24701592730361
beach,beach_196.jpg,4.612060546875,0.7546409256792547,0.3918466026839347,0.9606466871943866,45.11294690602271
beach,beach_197.jpg,4.69464111328125,0.8719403443147742,0.3237686281982656,1.170540049107527,54.11147744316628
beach,beach_198.jpg,4.635009765625,0.8176213838296282,0.3802595344799447,0.8951450412693923,70.58701155725417
beach,beach_199.jpg,4.6900634765625,0.8123365374595348,0.3438595682007407,0.8007895103993918,72.01460521281206
beach,beach_200.jpg,4.81964111328125,1.0160420524612452,0.6141822674954027,1.0689645059393786,66.01357943607778
beach,beach_201.jpg,4.50482177734375,0.9205029375306664,0.5075807024266292,1.0292948629434788,83.61249130857527
beach,beach_202.jpg,4.80340576171875,1.0410442617767133,0.5121651356291808,1.1550729513252922,79.04441794286736
beach,beach_203.jpg,4.71826171875,0.9131826189093046,0.4048758214329327,1.149615492139086,96.31456784181492
beach,beach_204.jpg,4.6181640625,0.9993840669840418,0.4651665804322145,1.1708363785500957,77.80302649168829
beach,beach_205.jpg,4.8070068359375,0.8831520382322879,0.3631160134782621,1.0885973105354458,70.55300001449973
beach,beach_206.jpg,4.77679443359375,0.9969961254606252,0.5774907441776502,1.12882535111256,67.80256201910709
beach,beach_207.jpg,4.71966552734375,0.7748731717589368,0.4977886186177634,0.8739339228896466,92.6492587515614
beach,beach_208.jpg,4.76922607421875,1.0141028246975496,0.4985073017869376,1.111088816646505,79.61663138086024
beach,beach_209.jpg,4.54248046875,0.7857819921403136,0.3599126183406644,0.9680655758472364,61.158330313921255
beach,beach_210.jpg,4.5421142578125,0.8362911549239552,0.3061307384845403,0.9856120732803516,69.74102805469136
beach,beach_211.jpg,4.69970703125,1.0837897983981342,0.5999740080001487,1.2169606432017572,48.8264245715984
beach,beach_212.jpg,4.78704833984375,0.8760508709081892,0.7153836417506528,1.1576178482369983,32.76320725715381
beach,beach_213.jpg,4.80023193359375,1.0412565376714802,0.4829502232305319,1.0950753007042966,105.24283382703828
beach,beach_214.jpg,4.53863525390625,0.767525292291058,0.3327600271983238,1.0132695882469098,60.66810399662285
beach,beach_215.jpg,4.55426025390625,0.8679902809281582,0.3488682108769655,0.8057332706654455,79.48512874128086
beach,beach_216.jpg,4.66558837890625,0.9611285717902748,0.5430159944827058,1.1728794154399051,83.64750405062301
beach,beach_217.jpg,4.6708984375,1.0213139870933927,0.6563324099073244,1.2081564891173464,66.40714740485033
beach,beach_218.jpg,4.805419921875,1.0825339430619974,0.502916639162227,1.129427754821435,54.62343072100886
beach,beach_219.jpg,4.6153564453125,0.9915932234323164,0.5339673977806074,1.0840345538637732,70.98815492124731
beach,beach_220.jpg,4.785888671875,0.8745050924949191,0.5147458731344252,1.1181082586355973,20.820896902182294
beach,beach_221.jpg,4.56884765625,0.9927480158038916,0.431271565035724,1.1341558104123572,80.28710345286822
beach,beach_222.jpg,4.55419921875,0.7475712844967326,0.479584556071488,0.9856628926274236,53.311752823809016
beach,beach_223.jpg,4.69024658203125,0.8846498372726328,0.6131935778761638,1.0104788744090942,52.70933975199752
beach,beach_224.jpg,4.5186767578125,0.9405643625285144,0.5914454016100641,1.0905531416445409,45.06128433959167
beach,beach_225.jpg,4.70941162109375,0.8473945022737955,0.3165224903145365,1.0494863486911188,62.014676119709975
beach,beach_226.jpg,4.61505126953125,1.0146387728658213,0.4855153045333455,1.162628016243182,144.616971645101
beach,beach_227.jpg,4.9715576171875,0.8003426085578171,0.4165733280970444,0.9344494716008416,68.8344061774295
beach,beach_228.jpg,4.73638916015625,0.676530966780434,0.3939757202268537,1.0364643164159115,43.91483659852403
beach,beach_229.jpg,4.545654296875,0.8822391117740648,0.3513423394970703,1.1175985166248337,61.00233463130323
beach,beach_230.jpg,4.8016357421875,0.9324400815252188,0.4746365839451324,1.1323214234553047,60.90972403216109
beach,beach_231.jpg,4.6453857421875,1.0844674764362656,0.4680732904310001,1.1974786978823442,25.687328383507328
beach,beach_232.jpg,4.6519775390625,0.8540097463979989,0.5164555789888333,1.026042368735261,50.96828116613128
beach,beach_233.jpg,4.61785888671875,0.985675334828952,0.7691681771184768,1.076034942978891,68.36395164769671
beach,beach_234.jpg,4.80865478515625,1.0100527771180736,0.4403618252983425,1.0673327986926218,57.207640103369584
beach,beach_235.jpg,4.78118896484375,1.0762520617171547,0.570432787193093,1.208391332939676,46.50369994761837
beach,beach_236.jpg,4.67864990234375,0.9276648734721628,0.5200792116425366,1.1485678860873012,77.45014160732686
beach,beach_237.jpg,4.71185302734375,0.958254029500654,0.5029241071464151,1.2919296477484994,68.63595114865939
beach,beach_238.jpg,4.65289306640625,0.9479405124772496,0.5036961082239043,1.004613624221241,79.649932363266
beach,beach_239.jpg,4.80706787109375,0.9489539768969224,0.4694029322541267,1.0763787974613974,115.39808455783268
beach,beach_240.jpg,4.4840087890625,0.8331470438694285,0.4259865558134152,1.0631869469629247,78.24440431896303
beach,beach_241.jpg,4.89202880859375,0.9956374315698148,0.5416870370210649,1.114016409600178,94.594844845475
beach,beach_242.jpg,4.60693359375,0.9736440453879311,0.3853119539937661,1.0585712948098998,38.92007955209736
beach,beach_243.jpg,4.74957275390625,0.6283444217782652,0.3800058176159254,1.0103931091393603,58.84904226025495
beach,beach_244.jpg,4.5625,0.9503016335217066,0.4383905853061461,0.99033787848853,68.09252232995473
beach,beach_245.jpg,4.6749267578125,0.7090332120280636,0.4408021097691838,1.0655353811629826,45.66858226758649
beach,beach_246.jpg,4.87017822265625,0.8662204847687897,0.7088679342592579,1.163548608655782,33.6952848620458
beach,beach_247.jpg,4.819580078125,0.9262340101136586,0.5011880360282964,1.2467783463885669,77.77109817487681
beach,beach_248.jpg,4.6160888671875,1.0080919182914216,0.7085809891314336,1.1150531078369847,77.5394374091538
beach,beach_249.jpg,4.6392822265625,0.7856185887275587,0.3801952202897476,0.9992776739862818,71.3557042328141
beach,beach_250.jpg,4.5516357421875,0.83168938225237,0.3219922376763834,1.0088527870872952,49.02906307821653
beach,beach_251.jpg,4.68231201171875,1.0097954458584484,0.5851998159530836,1.0597240421500014,63.3261475437728
beach,beach_252.jpg,4.8060302734375,0.831559635047497,0.3121381885742015,0.9465823986850608,66.39235906645808
beach,beach_253.jpg,4.8062744140625,0.9498430845647334,0.4498737339117091,1.1975014556064183,58.03123885281602
beach,beach_254.jpg,4.55938720703125,0.9406780470938968,0.4663530768507894,0.992107328501654,67.55356484899164
beach,beach_255.jpg,4.57806396484375,0.675977890723564,0.2421946397267301,0.912603121691544,59.77797236716913
beach,beach_256.jpg,4.60650634765625,0.8938343567512866,0.5975974774984223,1.020632886215248,50.62678496633665
