class,filename,mean_r,mean_g,mean_b,var_r,var_g,var_b,std_r,std_g,std_b,ratio_rg,ratio_gb,ratio_rb
beach,beach_020.jpg,152.34747314453125,148.17359924316406,127.63298034667969,1913.855214562267,1602.529204733437,1909.2974407391157,43.74763095942759,40.031602575133526,43.69550824443075,1.0281687401871784,1.1609349498173747,1.1936371053496553
beach,beach_021.jpg,83.35737609863281,120.63145446777344,123.02412414550781,437.32713156729005,222.05480224243365,230.5076425129082,20.912367909141473,14.901503355112652,15.18247814136112,0.6910085728164367,0.9805511358047485,0.6775692970945131
beach,beach_022.jpg,106.68400573730469,115.26911926269531,100.14859008789062,2957.205125042936,2100.4297568292823,1803.995102382265,54.38019055725105,45.83044574111496,42.47346350819845,0.9255210516440585,1.1509808340958823,1.0652570844093534
beach,beach_023.jpg,93.58340454101562,125.58401489257812,131.5032501220703,3264.2619950985536,1404.0839143982157,1069.9447526203003,57.133720298074,37.471107728464816,32.710009975851435,0.7451855808974498,0.9549878442253253,0.7116432281157525
beach,beach_024.jpg,75.04495239257812,101.0010986328125,95.96636962890625,2238.9471675148234,1231.542967543006,1050.4000225625932,47.31751438436748,35.09334648538104,32.40987538640951,0.7430111749109858,1.0524633629337177,0.7819921172682611
beach,beach_025.jpg,95.90364074707031,111.30201721191406,103.56568908691406,3341.6866835223045,2416.440661214059,2138.6429627758916,57.807323787927636,49.157305268027656,46.24546424002998,0.8616522371553402,1.074699617664991,0.92601741302964
beach,beach_026.jpg,161.32760620117188,175.92640686035156,170.41470336914062,1842.6680342843756,1723.4470834394451,2061.3488341039047,42.92630934851464,41.514420186718795,45.40207962311754,0.9170175183482077,1.032342826404149,0.9466765105646431
beach,beach_027.jpg,121.09721374511719,129.26644897460938,101.14472961425781,2230.536341113737,1413.481830871664,827.4819067323115,47.22855429836633,37.59630076046929,28.76598523833855,0.9368030555312357,1.2780343245491672,1.1972665529315059
beach,beach_028.jpg,149.72238159179688,150.17420959472656,131.55191040039062,3727.7145539959893,2093.49935987941,1656.956716931425,61.055012521462885,45.75477417581044,40.70573321943022,0.9969912412120465,1.1415584746893641,1.138123876383581
beach,beach_029.jpg,53.7686767578125,59.31547546386719,57.72657775878906,733.3313772529364,646.3875205197837,603.5249259469565,27.080091898901237,25.42415230680826,24.56674430906457,0.9064863304636762,1.0275243655786013,0.9314369486463547
beach,beach_030.jpg,91.30445861816406,102.23829650878906,92.26699829101562,4332.697542376583,3001.585350394016,2140.4721384262666,65.82322950430633,54.78672604193479,46.26523682449131,0.8930552719035398,1.1080699201422397,0.9895677806110758
beach,beach_031.jpg,65.42018127441406,89.30262756347656,94.28652954101562,3036.496863834327,1472.797988701379,883.0722892498598,55.1044178250195,38.37705028661503,29.71653225478807,0.7325671789695261,0.9471407901721643,0.6938443344392293
beach,beach_032.jpg,84.53036499023438,86.06327819824219,62.74346923828125,3789.4532710826024,2304.8288053178694,935.4379151128232,61.55853532275279,48.00863261245699,30.584929542387755,0.9821884192423974,1.3716688848477656,1.3472374502729272
beach,beach_033.jpg,115.08915710449219,130.0890655517578,132.7096405029297,1961.0982369238045,1046.815294256201,721.7439536915626,44.284288827120214,32.3545250970587,26.86529273414981,0.8846950185198472,0.9802532450259597,0.867225229426337
beach,beach_034.jpg,131.95123291015625,123.26954650878906,109.13092041015625,3670.304170843214,1400.6143716571387,1011.951731916517,60.58303533864257,37.42478285384083,31.811188785025262,1.0704283900035625,1.1295564515531429,1.2091093919407858
beach,beach_035.jpg,91.70303344726562,91.01840209960938,76.95779418945312,4906.206000319682,4078.070431626402,2646.726703776978,70.0443145467188,63.85977162209713,51.44634781767291,1.0075217896232578,1.1827052897135963,1.191601481007865
beach,beach_036.jpg,117.07353210449219,125.08425903320312,112.57369995117188,5934.93647230207,4481.315776391886,2817.7003788640723,77.0385388769937,66.94263048605042,53.082015587805934,0.9359572791156934,1.111132067047072,1.0399722293533018
beach,beach_037.jpg,140.5269012451172,142.59463500976562,120.67727661132812,3460.5957423874643,2012.0069133555517,1644.9247192433104,58.82682842366622,44.85540004676752,40.55767152146817,0.9854991485514282,1.18161949952544,1.1644850923580987
beach,beach_038.jpg,65.00946044921875,79.13580322265625,93.79949951171875,2295.9877034686506,1809.751058217138,1030.8543002866209,47.916465890846446,42.541168980378735,32.106919819357024,0.8214922903023484,0.8436696911807358,0.693068234446331
beach,beach_039.jpg,165.68429565429688,148.61129760742188,118.20962524414062,1829.7954418500885,1455.9171782722697,1233.2343165343627,42.77610830650784,38.15648278172753,35.117436075749644,1.1148835059844555,1.2571843005901517,1.4016141350246611
beach,beach_040.jpg,87.51924133300781,101.14207458496094,109.12724304199219,1611.0114705914166,980.8512900320347,968.9920947307255,40.13740737256726,31.318545464820595,31.128637855369217,0.8653098430010139,0.9268269086370335,0.8019925260954786
beach,beach_041.jpg,88.25543212890625,107.05776977539062,100.86842346191406,703.5068064294755,426.45079473312944,592.6774050218519,26.52370272849316,20.650685091132676,24.34496672870702,0.8243719635702134,1.0613604881235073,0.8749559113776637
beach,beach_042.jpg,153.46047973632812,146.03030395507812,126.8201904296875,3003.9328253557906,2415.6455355277285,2066.890977844596,54.80814561135772,49.14921703880672,45.46307268371327,1.0508809820373026,1.1514751077533678,1.2100633748912162
beach,beach_043.jpg,121.91865539550781,129.02432250976562,126.80899047851562,6793.443807249656,5470.80977218505,5375.053603253327,82.42235016820169,73.96492257945688,73.31475706331794,0.9449276196509678,1.017469753904616,0.9614353471397612
beach,beach_044.jpg,68.91250610351562,77.96565246582031,79.49208068847656,1519.9115037536249,1590.9855298416223,1609.2402326946612,38.9860424223032,39.88715996209334,40.11533662696427,0.8838827751091893,0.9807976088006258,0.8669102234784398
beach,beach_045.jpg,91.15663146972656,100.7877197265625,102.62704467773438,981.2772091364022,651.3759270757437,550.8782688295469,31.3253445174415,25.52206745300513,23.47079608427347,0.9044417581091949,0.9820774847631778,0.8882319750476441
beach,beach_046.jpg,96.74720764160156,91.96914672851562,81.19737243652344,3896.6553800811525,3625.5643862104043,2747.7588193898555,62.42319584962911,60.21265968391036,52.41906923429541,1.0519527533256643,1.132661472189859,1.1915064838110305
beach,beach_047.jpg,130.75881958007812,123.18098449707031,104.90963745117188,3242.5429672589526,1984.6623587475624,1463.5420970609412,56.94333119215061,44.549549478614956,38.256268728940896,1.0615178105514325,1.1741626007694141,1.2463946143841274
beach,beach_048.jpg,77.09463500976562,87.84687805175781,100.18505859375,2535.593949488364,2424.601721515646,1873.4943177700043,50.354681505182455,49.24024493760816,43.28388057660732,0.8776023456214277,0.8768460139302444,0.7695222061720995
beach,beach_049.jpg,148.8381805419922,158.18214416503906,140.37359619140625,1378.541182016721,1271.4680289474782,1839.5573558174074,37.12871102013536,35.657650356515056,42.89006127085163,0.9409290278516635,1.1268652879755046,1.0603003269649145
beach,beach_050.jpg,128.33059692382812,127.83404541015625,106.47972106933594,2317.006825058721,1810.3336346112192,1347.8792579544242,48.13529708081919,42.54801563658662,36.71347515496761,1.0038842663019547,1.2005481618554719,1.2052115049038175
beach,beach_051.jpg,122.71897888183594,130.27784729003906,131.6403350830078,4301.153037018841,4530.842676982051,4600.759297763696,65.58317647856683,67.31153450176315,67.82889721765861,0.9419787938991451,0.9896498463893451,0.9322292402413077
beach,beach_052.jpg,150.76416015625,136.87271118164062,118.92195129394531,1594.1378304958344,1090.9864525860175,968.5915493906941,39.92665563875635,33.03008405357179,31.122203479038788,1.1014916548358409,1.150945625958233,1.2677570947858716
beach,beach_053.jpg,114.28669738769531,120.35675048828125,116.73226928710938,2998.256717571756,2794.2861812375486,2960.156378126703,54.75633951947259,52.861008136787824,54.40731915952764,0.9495660810746318,1.0310494339980913,0.9790496517814149
beach,beach_054.jpg,105.23567199707031,114.27334594726562,94.18399047851562,1665.8150489197578,1305.422230235301,1182.1668005799875,40.81439756899222,36.13062731582862,34.38265261116407,0.9209117131874032,1.2132989187832661,1.117341283683057
beach,beach_055.jpg,139.5746307373047,130.2443389892578,111.37425231933594,586.6416165323462,315.38623656868003,301.1860918176826,24.220685715568546,17.759116998563865,17.35471382125567,1.0716367490831897,1.169429420020013,1.253203638171912
beach,beach_056.jpg,79.75833129882812,74.52204895019531,66.23365783691406,2822.950202195905,1499.181795337936,867.2769622427877,53.13144268882509,38.71926904446849,29.44956641858735,1.0702647299658257,1.1251384889885545,1.2041962026807211
beach,beach_057.jpg,64.74673461914062,97.22000122070312,101.42274475097656,1791.0074814027175,1549.679352148436,1629.9474618022796,42.32029632933491,39.36596692764495,40.372607815228875,0.6659815587981821,0.9585620254488998,0.6383846975771204
beach,beach_058.jpg,118.23281860351562,123.73985290527344,107.89617919921875,555.4568733787164,266.90325549594127,209.0285889171064,23.56813258149055,16.337174036409763,14.457821029363533,0.9554949862359745,1.1468417357799454,1.09580161710078
beach,beach_059.jpg,105.51708984375,111.59230041503906,109.43865966796875,3846.7435739040375,4036.6975048033055,4283.500204648823,62.02212164948921,63.535010071639284,65.44845456272304,0.9455587885160381,1.0196788827349996,0.9641664154350869
beach,beach_060.jpg,63.81050109863281,90.95846557617188,91.37620544433594,503.5235841849353,258.5586386611685,696.9430489314254,22.43933118844979,16.079758663026276,26.399678955082493,0.7015344166052522,0.9954282428295737,0.6983272483801274
beach,beach_061.jpg,136.2717742919922,128.97682189941406,107.80137634277344,2617.849493836751,1639.3918120188173,1282.7385180031415,51.16492444865673,40.48940370045992,35.815339144047506,1.0565600990902557,1.1964300856884122,1.2641003878993926
beach,beach_062.jpg,102.67494201660156,111.06666564941406,97.87396240234375,3001.0014387478586,1937.6416280788835,1350.725813742727,54.781396830930284,44.01865091161795,36.75222188851617,0.9244441810854112,1.1347926616571495,1.049052567259882
beach,beach_063.jpg,152.63723754882812,154.0254364013672,138.38990783691406,1829.2977552106604,1557.7488799670245,1609.702723465627,42.77029056729286,39.46832755472449,40.12110072599737,0.9909871460529865,1.1129816305179026,1.10295056124467
beach,beach_064.jpg,123.33978271484375,123.45338439941406,104.61381530761719,3502.4060320816934,2590.1249326986726,1998.6693275698926,59.18112901999837,50.89327001381099,44.70647970451143,0.9990797200423446,1.1800867049493613,1.1790007903081914
beach,beach_065.jpg,98.95172119140625,112.05818176269531,98.55978393554688,4658.747669156641,2398.4472526998725,1808.1343348165974,68.25501936968915,48.97394463079192,42.522162866164244,0.8830387108240643,1.1369563316657876,1.0039765429716268
beach,beach_066.jpg,135.35862731933594,141.33294677734375,126.36589050292969,2919.5535916460212,2341.6747909747064,2792.097157465061,54.032893607931285,48.39085441459684,52.84029861256521,0.9577286883807307,1.1184421288879831,1.0711641889197614
beach,beach_067.jpg,135.53184509277344,143.4355926513672,116.11518859863281,3112.7011648451444,2448.996828255942,1773.2055578806903,55.79158686437539,49.48734008063014,42.10944737087736,0.9448968219012923,1.235286976919971,1.1672188200035447
beach,beach_068.jpg,124.59423828125,125.09774780273438,103.17445373535156,3315.7117307186127,2076.1058628475294,1525.2562632819172,57.58221713965704,45.564304700582554,39.05452935680978,0.9959749916359143,1.212487501981278,1.207607326177545
beach,beach_069.jpg,65.79888916015625,94.39100646972656,109.10415649414062,1348.9434716664255,1472.8259500002023,1048.2415928309783,36.7279657981003,38.37741458201949,32.3765593111896,0.6970884690203492,0.8651457547663477,0.6030831935615395
beach,beach_070.jpg,137.8323516845703,161.4121551513672,149.5469512939453,1853.6503455804195,1502.3935894349124,1726.1605763377156,43.05403982880607,38.76072225120312,41.54708866259723,0.8539155122249648,1.0793409224417472,0.9216660137523685
beach,beach_071.jpg,142.6291961669922,139.7017822265625,115.37309265136719,4018.5183730477,2773.426477536559,1495.292732415488,63.39178474414252,52.66333143218875,38.66901514669708,1.020954662741063,1.2108695962585956,1.2362430487631686
beach,beach_072.jpg,127.06280517578125,133.7093048095703,118.54107666015625,2355.7900923751295,1674.1601404713,1850.8767611943185,48.536482076631074,40.91650205566576,43.021817269779746,0.9502913492358025,1.1279574751402406,1.0718883110971962
beach,beach_073.jpg,109.21534729003906,124.50128173828125,127.22923278808594,5922.338589533931,5086.874479558319,4860.600452206796,76.95673193122178,71.32232805761684,69.71800665686588,0.8772226035985607,0.9785586946049156,0.8584138748035232
beach,beach_074.jpg,137.4432830810547,143.6215057373047,127.9473876953125,1869.341448718449,1404.064582058927,1196.2529387325048,43.23588149579524,37.47084976430248,34.58688969439873,0.9569825410591649,1.122504312899882,1.0742171045037994
beach,beach_075.jpg,112.44960021972656,128.15431213378906,130.36624145507812,3147.5880055164453,1742.149878561264,1270.5554423918948,56.1033689319674,41.73906897094452,35.6448515551951,0.8774546058800321,0.9830328839204887,0.862566799034447
beach,beach_076.jpg,83.11814880371094,111.71267700195312,105.6925048828125,615.2743251619395,449.05828411784023,786.1197411864996,24.80472384772585,21.190995354580213,28.03782696976532,0.74403499758499,1.0569592097019882,0.7864147134342381
beach,beach_077.jpg,137.54660034179688,141.3669891357422,124.94004821777344,6708.853297158144,4467.096535404911,2924.739340964472,81.9075899850444,66.83634142743685,54.08085928463482,0.9729753137768955,1.1314784957866453,1.10090072234519
beach,beach_078.jpg,95.92024230957031,117.33781433105469,123.59309387207031,1611.1290909813251,1565.0076313556638,1530.1423039899673,40.138872567391886,39.56017734231817,39.11703342522241,0.8174707759958355,0.9493880374790943,0.7760970418613012
beach,beach_079.jpg,165.50363159179688,172.79995727539062,169.45773315429688,3428.5640737256035,3210.485159910284,3626.998579724692,58.55394157292576,56.66114329865118,60.224567908160964,0.9577758271680363,1.019722994410769,0.9766660909740804
beach,beach_080.jpg,112.2550048828125,127.5946044921875,124.45120239257812,5130.817174658179,2177.5407020896673,1925.0803519478068,71.6297227040436,46.66412650087503,43.87573762283441,0.8797785496635186,1.0252580271351124,0.9020000908364556
beach,beach_081.jpg,84.902099609375,108.06892395019531,103.59622192382812,3877.1800822615623,1797.181391456863,1355.487598030828,62.26700636983893,42.39317623694718,36.81694715794382,0.7856291027031229,1.043174273265613,0.8195481441043292
beach,beach_082.jpg,67.97943115234375,84.48994445800781,96.96609497070312,2118.3437236510217,1618.8524379485752,838.0976968845353,46.02546820675507,40.23496536532094,28.94991704451906,0.8045859604070454,0.8713348286345542,0.701063852909042
beach,beach_083.jpg,101.1177978515625,105.92572021484375,101.45503234863281,1520.4005523771048,1135.3267579041421,1208.4733197072055,38.992314016702124,33.69461022039196,34.763102849245286,0.9546103448753238,1.0440656054417505,0.9966759217751698
beach,beach_084.jpg,54.80531311035156,80.49806213378906,84.148193359375,3091.3079374691006,1471.5807152388152,928.3177909255028,55.59953180980125,38.36118761507281,30.46830797608398,0.6808276478878186,0.95662246988213,0.6512951069946482
beach,beach_085.jpg,71.44302368164062,83.31346130371094,84.75407409667969,904.2660713260993,893.3799066839274,811.8958345369902,30.07101713155209,29.889461465271122,28.49378589336612,0.8575206693909346,0.983002320084948,0.8429449087095906
beach,beach_086.jpg,125.90974426269531,125.95542907714844,103.87799072265625,3400.280534932157,1910.7283143361565,1450.7676759921014,58.31192446603145,43.71187841235099,38.088944275105625,0.9996372144403772,1.2125322801835268,1.2120924872135495
beach,beach_087.jpg,154.37437438964844,135.98692321777344,120.04327392578125,990.6834064384457,921.8154265319463,994.7295116446912,31.475123612758786,30.361413447531493,31.53933277107636,1.13521476465999,1.1328157542062045,1.2859892643814455
beach,beach_088.jpg,94.35809326171875,137.19837951660156,117.99664306640625,6478.345340993255,2268.5980509629007,2413.262012656778,80.48816895043181,47.629802130209406,49.12496323313411,0.687749277481869,1.1627311110204877,0.7996675397955214
beach,beach_089.jpg,117.12332153320312,122.84364318847656,113.7657470703125,1604.058186574839,1418.7299928551074,1357.2332115024328,40.050695207135156,37.666032348192815,36.84064618736258,0.9534340480212123,1.0797945388132346,1.029512961978669
beach,beach_090.jpg,139.6890411376953,161.21157836914062,149.16598510742188,1972.0371089072432,1476.4068947499618,1654.1309572448954,44.40762444566522,38.42404058333743,40.67100880535047,0.8664950364352021,1.080752877041742,0.9364670616590481
beach,beach_091.jpg,78.54582214355469,103.54682922363281,89.72627258300781,624.2445128799882,529.1315045335796,1294.746682798257,24.984885688751675,23.002858616562847,35.98258860613362,0.7585535467086274,1.1540300817415376,0.8753936960543325
beach,beach_092.jpg,147.52378845214844,144.9750213623047,127.35488891601562,2315.3082414825913,1864.7397477717604,1811.8374632811174,48.1176499995853,43.1826324784833,42.565684104465156,1.0175806624485164,1.1383544928091747,1.1583675987951843
beach,beach_093.jpg,80.45652770996094,89.06414794921875,96.69844055175781,2465.983736380702,2300.210240509361,1766.6542858981993,49.65867231794162,47.960507091870504,42.031586763982624,0.903354722736327,0.921050414365711,0.8320353351152882
beach,beach_094.jpg,72.51472473144531,103.67961120605469,106.94088745117188,2673.9936491490807,1376.2556121291127,1186.2099456479773,51.71067248788282,37.09791924258169,34.44139871793794,0.6994115515461643,0.969503844433265,0.6780822534667319
beach,beach_095.jpg,54.22111511230469,71.53256225585938,75.03996276855469,1093.4178286881652,1122.761299318634,1135.7768301011529,33.066869048764886,33.50763046409928,33.701288255809345,0.7579919664899696,0.9532594378263809,0.7225630968649006
beach,beach_096.jpg,137.30992126464844,143.05450439453125,132.29898071289062,3415.425051714992,2974.4598283432424,3727.1557582383975,58.441637996508895,54.538608602926814,61.05043618385046,0.9598433285786441,1.0812970199068392,1.0378758033206188
beach,beach_097.jpg,186.68597412109375,190.5738067626953,175.47450256347656,2383.5076804719865,1609.5694732160773,1518.1758025174495,48.821180654220015,40.11944009100921,38.96377551672129,0.9795992822747379,1.0860483609763936,1.063892250753861
beach,beach_098.jpg,93.44758605957031,113.62556457519531,110.23373413085938,4929.689086274942,2555.3693958909716,2354.8973336881027,70.21174464628366,50.55066167609452,48.52728442523961,0.8224168406534959,1.0307693480891793,0.8477221453045986
beach,beach_099.jpg,49.83900451660156,70.13865661621094,71.2608642578125,1021.1721547951456,848.8515171406325,621.9570047706366,31.95578437145841,29.135056497982504,24.9390658359658,0.7105781578271751,0.9842519804410267,0.6993880588145829
beach,beach_100.jpg,79.08819580078125,85.13381958007812,77.89646911621094,1716.9714695475996,1416.6388306012377,1083.9386374352034,41.43635444326153,37.6382628531291,32.92322337553241,0.9289867047081412,1.092909725137513,1.0152987233581177
beach,beach_101.jpg,82.00541687011719,105.75262451171875,100.35948181152344,2305.145982010057,1245.4973075650632,1055.1267084961291,48.01193582860471,35.29160392451813,32.48271399523336,0.7754456165442378,1.0537381427789978,0.8171167010702339
beach,beach_102.jpg,134.98277282714844,150.02334594726562,142.2334442138672,3108.6093071063515,2813.9209637558088,3125.3098379054572,55.75490388393071,53.046403872042156,55.90447064328091,0.8997450561937564,1.0547683509231611,0.9490226724310838
beach,beach_103.jpg,103.68020629882812,113.21763610839844,93.67756652832031,2325.522274225019,1622.1067635526415,926.1921944932546,48.22366923228695,40.2753865723551,30.433405897027935,0.9157601298260623,1.2085884403101614,1.1067772047613107
beach,beach_104.jpg,117.28105163574219,125.3819580078125,108.07022094726562,3506.374211271992,2002.6955082267523,1405.0348639404401,59.21464524314903,44.75148610076265,37.48379468437581,0.9353901003407001,1.160189599937048,1.0852299528532618
beach,beach_105.jpg,91.90898132324219,101.49264526367188,100.49775695800781,3175.7884227538016,2808.507605819963,2454.1310679668095,56.35413403428183,52.9953545683012,49.53918719525795,0.9055727341497581,1.0098995065838603,0.91453754750238
beach,beach_106.jpg,132.2688446044922,161.06396484375,140.67311096191406,3962.3749424272683,1565.8626992702484,757.8702401143964,62.94739821809372,39.57098304654875,27.529443149370028,0.8212192995535327,1.1449519548752782,0.9402567007829644
beach,beach_107.jpg,82.34211730957031,80.05560302734375,61.41471862792969,880.4448606537189,342.2317715846002,203.59398441179655,29.672291125791396,18.499507333564324,14.268636389360987,1.0285614486700088,1.3035244934866765,1.3407552088754722
beach,beach_108.jpg,99.16619873046875,130.31996154785156,142.26869201660156,1265.094326224178,891.5634723862167,1570.1864868511911,35.56816450457035,29.85906013903011,39.62557869421204,0.7609439869625538,0.9160128665027415,0.6970345362319879
beach,beach_109.jpg,128.6005401611328,134.14630126953125,122.44866943359375,3141.831322340062,2477.7802927158773,2281.4594928584993,56.0520411969097,49.77730700546061,47.76462595748552,0.9586587878867896,1.0955308125007697,1.0502403190952772
beach,beach_110.jpg,132.82431030273438,135.65682983398438,119.80245971679688,2115.784867993556,903.5859695887193,778.3109229048714,45.997661549187,30.059706744888903,27.898224368315475,0.9791198915239627,1.1323375065194057,1.1086942582796502
beach,beach_111.jpg,106.76670837402344,111.60040283203125,101.59904479980469,1715.8842804615851,1697.2108055017889,1856.9200912506785,41.423233582876954,41.19721841947329,43.09199567495892,0.9566873962618492,1.0984393806805945,1.0508632052178175
beach,beach_112.jpg,106.1473388671875,111.486572265625,101.83270263671875,1032.7917067855597,590.318057000637,539.7019310258329,32.13707682390481,24.296461820615715,23.23148576879733,0.9521086458124947,1.094801163387896,1.0423697466045208
beach,beach_113.jpg,155.8665771484375,154.140380859375,131.72186279296875,3446.3475242704153,2013.753669679165,1773.393617477268,58.705600450641974,44.87486679288491,42.11168029748122,1.0111987927332904,1.1701957889836725,1.1833006458495903
beach,beach_114.jpg,85.57255554199219,88.41354370117188,90.55221557617188,622.9637298339512,489.59640714433044,343.4808550765738,24.959241371362857,22.126825509872184,18.533236497616215,0.9678669384924629,0.9763817856337396,0.9450077565460737
beach,beach_115.jpg,151.8445587158203,144.6533660888672,122.30897521972656,1698.3962023870554,1260.706306723645,1191.6962060665246,41.21160276411311,35.50642627361482,34.52095314539453,1.049713202839699,1.182687975286519,1.2414832683227113
beach,beach_116.jpg,135.42684936523438,128.83355712890625,113.07843017578125,4112.14183526393,3990.9694891534746,3463.1277598403394,64.12598408807408,63.17412040664654,58.8483454299298,1.051176742080976,1.1393290969404384,1.1976363412398716
beach,beach_117.jpg,79.55728149414062,106.78565979003906,93.37538146972656,474.76142830308527,359.3527856913861,636.7251013254281,21.789020820199454,18.956602693821118,25.23341239954335,0.7450183311165756,1.1436167293034618,0.8520155068901003
beach,beach_118.jpg,80.04344177246094,100.36448669433594,99.82461547851562,7476.793568745023,5462.255073643988,4443.245119175874,86.46845418269615,73.90707052538335,66.65767112025347,0.7975274565092118,1.0054080965817047,0.8018406419134323
beach,beach_119.jpg,59.3035888671875,75.57286071777344,83.840087890625,2547.0723235458136,2323.410615388071,2151.4192523360252,50.46852805012064,48.2017698366779,46.38339414419804,0.7847206054756938,0.9013928015251518,0.7073415985815401
beach,beach_120.jpg,97.79766845703125,110.12826538085938,98.58883666992188,823.4037640951574,551.5032318299636,495.0519224992022,28.695012878463,23.484105940613613,22.249762302083187,0.8880341412667647,1.1170458839991484,0.9919749724272613
beach,beach_121.jpg,91.62905883789062,98.13313293457031,95.81724548339844,2770.4972903495654,3246.574667589506,3476.8818687309977,52.63551358493204,56.97872118246869,58.96509025458197,0.9337218405303064,1.0241697326800716,0.9562897452616614
beach,beach_122.jpg,134.21627807617188,142.46173095703125,120.42808532714844,1368.266120522283,597.1005862616003,354.511277254438,36.990081380314415,24.435641719864865,18.8284698596152,0.9421215631265777,1.1829609242762449,1.114493073327841
beach,beach_123.jpg,58.749359130859375,91.73907470703125,94.74510192871094,822.6367335980758,471.3813198469579,420.7230060992297,28.681644541380045,21.711317782367747,20.511533489703535,0.640396177032673,0.9682723766906147,0.620077995950484
beach,beach_124.jpg,85.367919921875,97.09916687011719,98.12294006347656,2156.7145494818687,1817.843666298082,1530.8367991929408,46.44044088380157,42.63617790442856,39.12590956377808,0.8791827353600096,0.989566322733906,0.8700097160414538
