class,filename,mean_r,mean_g,mean_b,var_r,var_g,var_b,brightness,contrast,entropy,edge_ratio
beach,beach_020.jpg,152.34747314453125,148.17359924316406,127.63298034667969,1913.855214562267,1602.529204733437,1909.2974407391157,0.5787434071559532,0.15844359400127192,7.18250644128033,0.19940700182783594
beach,beach_021.jpg,83.35737609863281,120.63145446777344,123.02412414550781,437.32713156729005,222.05480224243365,230.5076425129082,0.4426793109729243,0.06133540839529427,5.091507095776688,0.10247218753786727
beach,beach_022.jpg,106.68400573730469,115.26911926269531,100.14859008789062,2957.205125042936,2100.4297568292823,1803.995102382265,0.4406062450393976,0.18361031876519712,7.422210849565847,0.23943619392923843
beach,beach_023.jpg,93.58340454101562,125.58401489257812,131.5032501220703,3264.2619950985536,1404.0839143982157,1069.9447526203003,0.46749279236438224,0.15797550017604278,6.980518656021632,0.15256891010908472
beach,beach_024.jpg,75.04495239257812,101.0010986328125,95.96636962890625,2238.9471675148234,1231.542967543006,1050.4000225625932,0.37302907292384724,0.14490644097530367,6.662163860724661,0.29134569963772594
beach,beach_025.jpg,95.90364074707031,111.30201721191406,103.56568908691406,3341.6866835223045,2416.440661214059,2138.6429627758916,0.4214591096287148,0.1971959076385059,7.228139906426927,0.26093925178183525
beach,beach_026.jpg,161.32760620117188,175.92640686035156,170.41470336914062,1842.6680342843756,1723.4470834394451,2061.3488341039047,0.676183403523763,0.163628508704675,7.140528184101962,0.20957866371623085
beach,beach_027.jpg,121.09721374511719,129.26644897460938,101.14472961425781,2230.536341113737,1413.481830871664,827.4819067323115,0.49216827655867035,0.15002886612428945,7.170089652665707,0.3102244726755051
beach,beach_028.jpg,149.72238159179688,150.17420959472656,131.55191040039062,3727.7145539959893,2093.49935987941,1656.956716931425,0.5832765818517349,0.1895560354139883,7.155279221352961,0.23375947474614522
beach,beach_029.jpg,53.7686767578125,59.31547546386719,57.72657775878906,733.3313772529364,646.3875205197837,603.5249259469565,0.22753812240899776,0.10045335566507065,6.004334389932457,0.14311314363960181
beach,beach_030.jpg,91.30445861816406,102.23829650878906,92.26699829101562,4332.697542376583,3001.585350394016,2140.4721384262666,0.3890036288452149,0.22098755689853256,6.916796613769163,0.21926214464532257
beach,beach_031.jpg,65.42018127441406,89.30262756347656,94.28652954101562,3036.496863834327,1472.797988701379,883.0722892498598,0.33171351788090725,0.15834672883779727,6.969554550316916,0.2939496320617901
beach,beach_032.jpg,84.53036499023438,86.06327819824219,62.74346923828125,3789.4532710826024,2304.8288053178694,935.4379151128232,0.32963206241383275,0.19322013767513718,7.069945052838257,0.16468273196333666
beach,beach_033.jpg,115.08915710449219,130.0890655517578,132.7096405029297,1961.0982369238045,1046.815294256201,721.7439536915626,0.498394229257621,0.1346211903170031,6.583385676758418,0.12256461400598621
beach,beach_034.jpg,131.95123291015625,123.26954650878906,109.13092041015625,3670.304170843214,1400.6143716571387,1011.951731916517,0.4866470977543849,0.16366050319108502,6.495682325384169,0.09972259781160406
beach,beach_035.jpg,91.70303344726562,91.01840209960938,76.95779418945312,4906.206000319682,4078.070431626402,2646.726703776978,0.35352986835554534,0.25144552807541637,6.888029648002045,0.22348950491997238
beach,beach_036.jpg,117.07353210449219,125.08425903320312,112.57369995117188,5934.93647230207,4481.315776391886,2817.7003788640723,0.4803136009844612,0.26625445239671097,7.045334063180284,0.20931462194919362
beach,beach_037.jpg,140.5269012451172,142.59463500976562,120.67727661132812,3460.5957423874643,2012.0069133555517,1644.9247192433104,0.5512745099774529,0.18546269787155537,7.143960749542289,0.21583509453537844
beach,beach_038.jpg,65.00946044921875,79.13580322265625,93.79949951171875,2295.9877034686506,1809.751058217138,1030.8543002866209,0.30271061915977326,0.16709671146410246,6.7549730754547,0.12274866108575977
beach,beach_039.jpg,165.68429565429688,148.61129760742188,118.20962524414062,1829.7954418500885,1455.9171782722697,1233.2343165343627,0.5884209769215303,0.15153223001419297,7.082750703943942,0.20479706201626474
beach,beach_040.jpg,87.51924133300781,101.14207458496094,109.12724304199219,1611.0114705914166,980.8512900320347,968.9920947307255,0.3875409928026386,0.1268300540032742,6.8024218377509875,0.2508058593086027
beach,beach_041.jpg,88.25543212890625,107.05776977539062,100.86842346191406,703.5068064294755,426.45079473312944,592.6774050218519,0.40241576924043543,0.08578131665399605,6.119051640965825,0.15524424529855368
beach,beach_042.jpg,153.46047973632812,146.03030395507812,126.8201904296875,3003.9328253557906,2415.6455355277285,2066.890977844596,0.5734281063663258,0.19583233196258834,7.119875059509949,0.29407834335900684
beach,beach_043.jpg,121.91865539550781,129.02432250976562,126.80899047851562,6793.443807249656,5470.80977218505,5375.053603253327,0.4994299717981675,0.29636419557178806,7.143823498352646,0.38682676266938537
beach,beach_044.jpg,68.91250610351562,77.96565246582031,79.49208068847656,1519.9115037536249,1590.9855298416223,1609.2402326946612,0.298634958190918,0.15541329351558172,6.406146263111943,0.26172544136491616
beach,beach_045.jpg,91.15663146972656,100.7877197265625,102.62704467773438,981.2772091364022,651.3759270757437,550.8782688295469,0.38774011294495825,0.10352766853383973,6.292483671391095,0.14996122610037058
beach,beach_046.jpg,96.74720764160156,91.96914672851562,81.19737243652344,3896.6553800811525,3625.5643862104043,2747.7588193898555,0.3615993715533088,0.2353670597746545,7.203323694738394,0.2570288887634206
beach,beach_047.jpg,130.75881958007812,123.18098449707031,104.90963745117188,3242.5429672589526,1984.6623587475624,1463.5420970609412,0.4842114130596087,0.18291205283692752,6.389226563089383,0.08929844200449708
beach,beach_048.jpg,77.09463500976562,87.84687805175781,100.18505859375,2535.593949488364,2424.601721515646,1873.4943177700043,0.33902591851926317,0.1920130330942307,6.295416305086766,0.20667349692886078
beach,beach_049.jpg,148.8381805419922,158.18214416503906,140.37359619140625,1378.541182016721,1271.4680289474782,1839.5573558174074,0.6075002179852653,0.1404879909807694,6.991644009269249,0.2969391364550479
beach,beach_050.jpg,128.33059692382812,127.83404541015625,106.47972106933594,2317.006825058721,1810.3336346112192,1347.8792579544242,0.49568594439936625,0.16906754687465508,7.253967765711844,0.30898902862273975
beach,beach_051.jpg,122.71897888183594,130.27784729003906,131.6403350830078,4301.153037018841,4530.842676982051,4600.759297763696,0.5049796985222311,0.26255133156473126,7.454492324590216,0.2596129993581991
beach,beach_052.jpg,150.76416015625,136.87271118164062,118.92195129394531,1594.1378304958344,1090.9864525860175,968.5915493906941,0.5432564482385972,0.13419345754915166,6.680400425638481,0.14049933360595346
beach,beach_053.jpg,114.28669738769531,120.35675048828125,116.73226928710938,2998.256717571756,2794.2861812375486,2960.156378126703,0.465904074940401,0.20828563506532322,7.345165117755474,0.3275036329296849
beach,beach_054.jpg,105.23567199707031,114.27334594726562,94.18399047851562,1665.8150489197578,1305.422230235301,1182.1668005799875,0.4349192066805971,0.14421534394010002,6.852519142424647,0.26885968493645174
beach,beach_055.jpg,139.5746307373047,130.2443389892578,111.37425231933594,586.6416165323462,315.38623656868003,301.1860918176826,0.5132019323012408,0.0731309527445144,5.910781976083891,0.0946262316652722
beach,beach_056.jpg,79.75833129882812,74.52204895019531,66.23365783691406,2822.950202195905,1499.181795337936,867.2769622427877,0.2942633958824008,0.1609340899141767,6.563166938362144,0.1398865578756811
beach,beach_057.jpg,64.74673461914062,97.22000122070312,101.42274475097656,1791.0074814027175,1549.679352148436,1629.9474618022796,0.35538215637805415,0.1568302959795338,6.113779601511204,0.14643530738325736
beach,beach_058.jpg,118.23281860351562,123.73985290527344,107.89617919921875,555.4568733787164,266.90325549594127,209.0285889171064,0.47618540879193477,0.06493442983848212,5.850559942552968,0.07472083576630889
beach,beach_059.jpg,105.51708984375,111.59230041503906,109.43865966796875,3846.7435739040375,4036.6975048033055,4283.500204648823,0.4319452575324564,0.24825688468190804,7.030750482174653,0.30604128386024976
beach,beach_060.jpg,63.81050109863281,90.95846557617188,91.37620544433594,503.5235841849353,258.5586386611685,696.9430489314254,0.33419467517329193,0.06577788560707432,5.979503334764455,0.08311077520263495
beach,beach_061.jpg,136.2717742919922,128.97682189941406,107.80137634277344,2617.849493836751,1639.3918120188173,1282.7385180031415,0.5058833319929534,0.1654092521024653,7.098864513921713,0.14787964898729805
beach,beach_062.jpg,102.67494201660156,111.06666564941406,97.87396240234375,3001.0014387478586,1937.6416280788835,1350.725813742727,0.42483227636599075,0.17684675326009625,7.149778224618423,0.3074722434451558
beach,beach_063.jpg,152.63723754882812,154.0254364013672,138.38990783691406,1829.2977552106604,1557.7488799670245,1609.702723465627,0.5984436177870807,0.1572573094936837,6.749399090918105,0.1716684641343063
beach,beach_064.jpg,123.33978271484375,123.45338439941406,104.61381530761719,3502.4060320816934,2590.1249326986726,1998.6693275698926,0.47870945533303655,0.2038601064113009,7.385097483083289,0.29567223173781204
beach,beach_065.jpg,98.95172119140625,112.05818176269531,98.55978393554688,4658.747669156641,2398.4472526998725,1808.1343348165974,0.4247051937567019,0.20470291100736723,7.028170962707515,0.1571671434114784
beach,beach_066.jpg,135.35862731933594,141.33294677734375,126.36589050292969,2919.5535916460212,2341.6747909747064,2792.097157465061,0.545036388765223,0.19478208011596082,7.123247091742943,0.23887675426292465
beach,beach_067.jpg,135.53184509277344,143.4355926513672,116.11518859863281,3112.7011648451444,2448.996828255942,1773.2055578806903,0.5481813535802504,0.19628070239150527,7.449197611147481,0.24474367480087533
beach,beach_068.jpg,124.59423828125,125.09774780273438,103.17445373535156,3315.7117307186127,2076.1058628475294,1525.2562632819172,0.4839611079496496,0.18612204683396116,6.78882196520963,0.20186819001576872
beach,beach_069.jpg,65.79888916015625,94.39100646972656,109.10415649414062,1348.9434716664255,1472.8259500002023,1048.2415928309783,0.3504941163066789,0.14576932636950918,6.762905014675664,0.15598072789268563
beach,beach_070.jpg,137.8323516845703,161.4121551513672,149.5469512939453,1853.6503455804195,1502.3935894349124,1726.1605763377156,0.6099841792805989,0.15589711431198205,6.926838661291197,0.28317995229642556
beach,beach_071.jpg,142.6291961669922,139.7017822265625,115.37309265136719,4018.5183730477,2773.426477536559,1495.292732415488,0.543410820276597,0.21059973783816555,7.1819269209377605,0.23102350858001203
beach,beach_072.jpg,127.06280517578125,133.7093048095703,118.54107666015625,2355.7900923751295,1674.1601404713,1850.8767611943185,0.5145227230894799,0.1665078672513086,6.901011561161351,0.1908475067682638
beach,beach_073.jpg,109.21534729003906,124.50128173828125,127.22923278808594,5922.338589533931,5086.874479558319,4860.600452206796,0.47627335662243414,0.2833831351124888,7.038703729197403,0.36379533028241906
beach,beach_074.jpg,137.4432830810547,143.6215057373047,127.9473876953125,1869.341448718449,1404.064582058927,1196.2529387325048,0.5536412922040155,0.1499041512953396,7.18350375407088,0.31608096199181096
beach,beach_075.jpg,112.44960021972656,128.15431213378906,130.36624145507812,3147.5880055164453,1742.149878561264,1270.5554423918948,0.490104082180846,0.17301656155549194,6.9203124205270665,0.2119603321936954
beach,beach_076.jpg,83.11814880371094,111.71267700195312,105.6925048828125,615.2743251619395,449.05828411784023,786.1197411864996,0.4125579817648495,0.08750210087197376,6.352623540149066,0.09993934838832699
beach,beach_077.jpg,137.54660034179688,141.3669891357422,124.94004821777344,6708.853297158144,4467.096535404911,2924.739340964472,0.546552055203307,0.2704795522745183,7.039378806202904,0.22612232005778787
beach,beach_078.jpg,95.92024230957031,117.33781433105469,123.59309387207031,1611.1290909813251,1565.0076313556638,1530.1423039899673,0.44406896443684896,0.14643843396597275,7.069416996557825,0.23728530941794687
beach,beach_079.jpg,165.50363159179688,172.79995727539062,169.45773315429688,3428.5640737256035,3210.485159910284,3626.998579724692,0.6706216223862592,0.2240263081175272,7.55251750898838,0.5272617801017111
beach,beach_080.jpg,112.2550048828125,127.5946044921875,124.45120239257812,5130.817174658179,2177.5407020896673,1925.0803519478068,0.48669921679926853,0.2020568743254382,6.793861289726436,0.09139871935241761
beach,beach_081.jpg,84.902099609375,108.06892395019531,103.59622192382812,3877.1800822615623,1797.181391456863,1355.487598030828,0.40322938024184285,0.17740259140471826,7.202897313453429,0.20413344319869275
beach,beach_082.jpg,67.97943115234375,84.48994445800781,96.96609497070312,2118.3437236510217,1618.8524379485752,838.0976968845353,0.32110192483340994,0.15809591891752367,6.705972307783844,0.14029083121882657
beach,beach_083.jpg,101.1177978515625,105.92572021484375,101.45503234863281,1520.4005523771048,1135.3267579041421,1208.4733197072055,0.4101243141862458,0.13607916654851832,6.836490125209885,0.3136354319069357
beach,beach_084.jpg,54.80531311035156,80.49806213378906,84.148193359375,3091.3079374691006,1471.5807152388152,928.3177909255028,0.2953001075595033,0.160163309922844,6.4745664911511,0.1841762926050497
beach,beach_085.jpg,71.44302368164062,83.31346130371094,84.75407409667969,904.2660713260993,893.3799066839274,811.8958345369902,0.31723475094664333,0.11592091117211395,6.761525410156374,0.23310753757442645
beach,beach_086.jpg,125.90974426269531,125.95542907714844,103.87799072265625,3400.280534932157,1910.7283143361565,1450.7676759921014,0.4876625009753658,0.18097691076000988,6.4338388745484405,0.19680049768509372
beach,beach_087.jpg,154.37437438964844,135.98692321777344,120.04327392578125,990.6834064384457,921.8154265319463,994.7295116446912,0.5440969391288011,0.1193808749046667,6.714660217700558,0.2519811133591665
beach,beach_088.jpg,94.35809326171875,137.19837951660156,117.99664306640625,6478.345340993255,2268.5980509629007,2413.262012656778,0.49690342544854854,0.21182115922730044,7.484482064530715,0.2757424081213919
beach,beach_089.jpg,117.12332153320312,122.84364318847656,113.7657470703125,1604.058186574839,1418.7299928551074,1357.2332115024328,0.47440611186906406,0.1486085290100339,6.995499734621132,0.17948867440092772
beach,beach_090.jpg,139.6890411376953,161.21157836914062,149.16598510742188,1972.0371089072432,1476.4068947499618,1654.1309572448954,0.6108609879736806,0.15605949636994787,6.794115969788907,0.21218606956176264
beach,beach_091.jpg,78.54582214355469,103.54682922363281,89.72627258300781,624.2445128799882,529.1315045335796,1294.746682798257,0.38132412974638097,0.0936011199376113,6.059062084260346,0.13794826252549838
beach,beach_092.jpg,147.52378845214844,144.9750213623047,127.35488891601562,2315.3082414825913,1864.7397477717604,1811.8374632811174,0.5656714620373295,0.17243310929682018,7.158598138601903,0.2743026629060526
beach,beach_093.jpg,80.45652770996094,89.06414794921875,96.69844055175781,2465.983736380702,2300.210240509361,1766.6542858981993,0.3442567103726256,0.1874509279297209,6.8293643768502115,0.13960358115384625
beach,beach_094.jpg,72.51472473144531,103.67961120605469,106.94088745117188,2673.9936491490807,1376.2556121291127,1186.2099456479773,0.38153808175479664,0.15290924801745034,6.680760082367598,0.24755546982056284
beach,beach_095.jpg,54.22111511230469,71.53256225585938,75.03996276855469,1093.4178286881652,1122.761299318634,1135.7768301011529,0.2670853463326249,0.12994894331009077,6.474369683725424,0.1822904850384614
beach,beach_096.jpg,137.30992126464844,143.05450439453125,132.29898071289062,3415.425051714992,2974.4598283432424,3727.1557582383975,0.5531698322430779,0.21835131453225215,7.5008904177657625,0.3431259907363611
beach,beach_097.jpg,186.68597412109375,190.5738067626953,175.47450256347656,2383.5076804719865,1609.5694732160773,1518.1758025174495,0.7398391470336914,0.16233039032137297,7.176825560401498,0.2801956224238955
beach,beach_098.jpg,93.44758605957031,113.62556457519531,110.23373413085938,4929.689086274942,2555.3693958909716,2354.8973336881027,0.42781644378662115,0.21181782314412914,7.14977457152316,0.16372945990938076
beach,beach_099.jpg,49.83900451660156,70.13865661621094,71.2608642578125,1021.1721547951456,848.8515171406325,621.9570047706366,0.25845447731766047,0.11405063719053711,6.325742180149334,0.13008332692905272
beach,beach_100.jpg,79.08819580078125,85.13381958007812,77.89646911621094,1716.9714695475996,1416.6388306012377,1083.9386374352034,0.32677377081777537,0.14874646958858928,6.893710290270257,0.34861171987963124
beach,beach_101.jpg,82.00541687011719,105.75262451171875,100.35948181152344,2305.145982010057,1245.4973075650632,1055.1267084961291,0.393401950192919,0.145368749696679,6.737566090663773,0.2612330885271394
beach,beach_102.jpg,134.98277282714844,150.02334594726562,142.2334442138672,3108.6093071063515,2813.9209637558088,3125.3098379054572,0.5735904793892654,0.2098030292820968,7.0906066800409935,0.26749413002619904
beach,beach_103.jpg,103.68020629882812,113.21763610839844,93.67756652832031,2325.522274225019,1622.1067635526415,926.1921944932546,0.43051801277310237,0.16049968353308564,7.00155022089547,0.207171296393028
beach,beach_104.jpg,117.28105163574219,125.3819580078125,108.07022094726562,3506.374211271992,2002.6955082267523,1405.0348639404401,0.4800483888693417,0.18275159691074036,7.283957271414973,0.3059052777438487
beach,beach_105.jpg,91.90898132324219,101.49264526367188,100.49775695800781,3175.7884227538016,2808.507605819963,2454.1310679668095,0.38974268717447913,0.20951190288287821,7.337626962935259,0.31296310660629795
beach,beach_106.jpg,132.2688446044922,161.06396484375,140.67311096191406,3962.3749424272683,1565.8626992702484,757.8702401143964,0.6018620440314798,0.17018073537601233,7.039387840829424,0.15824936548562743
beach,beach_107.jpg,82.34211730957031,80.05560302734375,61.41471862792969,880.4448606537189,342.2317715846002,203.59398441179655,0.31057835116517307,0.07932673126212622,5.713945733176885,0.11355351694262697
beach,beach_108.jpg,99.16619873046875,130.31996154785156,142.26869201660156,1265.094326224178,891.5634723862167,1570.1864868511911,0.48847564869001797,0.12391591590399745,6.295326037589447,0.15490679125163037
beach,beach_109.jpg,128.6005401611328,134.14630126953125,122.44866943359375,3141.831322340062,2477.7802927158773,2281.4594928584993,0.5181350108965705,0.19925841538884118,7.202649831550323,0.2193298026781223
beach,beach_110.jpg,132.82431030273438,135.65682983398438,119.80245971679688,2115.784867993556,903.5859695887193,778.3109229048714,0.5251443896005669,0.12936704736451296,6.841386172444369,0.09889507078035847
beach,beach_111.jpg,106.76670837402344,111.60040283203125,101.59904479980469,1715.8842804615851,1697.2108055017889,1856.9200912506785,0.4307927248846316,0.16086135018747075,7.09793902673636,0.25762045181312687
beach,beach_112.jpg,106.1473388671875,111.486572265625,101.83270263671875,1032.7917067855597,590.318057000637,539.7019310258329,0.4300232986988741,0.09710206993439642,6.581271566663687,0.21613180112551128
beach,beach_113.jpg,155.8665771484375,154.140380859375,131.72186279296875,3446.3475242704153,2013.753669679165,1773.393617477268,0.5995718526204428,0.18581302342831296,7.153899757922561,0.18136796475444925
beach,beach_114.jpg,85.57255554199219,88.41354370117188,90.55221557617188,622.9637298339512,489.59640714433044,343.4808550765738,0.3449569880766028,0.08752631627916334,6.201498418456011,0.17274432221467023
beach,beach_115.jpg,151.8445587158203,144.6533660888672,122.30897521972656,1698.3962023870554,1260.706306723645,1191.6962060665246,0.5669429958448222,0.14141005656183517,6.842461277390571,0.2822275087179178
beach,beach_116.jpg,135.42684936523438,128.83355712890625,113.07843017578125,4112.14183526393,3990.9694891534746,3463.1277598403394,0.5062693610815908,0.246559196784153,7.666744418014619,0.3836967341182679
beach,beach_117.jpg,79.55728149414062,106.78565979003906,93.37538146972656,474.76142830308527,359.3527856913861,636.7251013254281,0.39228528758927894,0.07741367093821755,6.220923549208452,0.11606681258533909
beach,beach_118.jpg,80.04344177246094,100.36448669433594,99.82461547851562,7476.793568745023,5462.255073643988,4443.245119175874,0.37649937228932095,0.2975807543290041,6.915984465599155,0.2149656383729133
beach,beach_119.jpg,59.3035888671875,75.57286071777344,83.840087890625,2547.0723235458136,2323.410615388071,2151.4192523360252,0.28514395109288837,0.1893059206333262,6.791513230735542,0.2394182593547483
beach,beach_120.jpg,97.79766845703125,110.12826538085938,98.58883666992188,823.4037640951574,551.5032318299636,495.0519224992022,0.41833733617446,0.09468631209888594,6.477247930909291,0.1878285187940067
beach,beach_121.jpg,91.62905883789062,98.13313293457031,95.81724548339844,2770.4972903495654,3246.574667589506,3476.8818687309977,0.37876094785802505,0.2191347247110522,6.877429912153512,0.217888442403052
beach,beach_122.jpg,134.21627807617188,142.46173095703125,120.42808532714844,1368.266120522283,597.1005862616003,354.511277254438,0.5455723387056238,0.103862460383372,6.006138917637163,0.06453712297070414
beach,beach_123.jpg,58.749359130859375,91.73907470703125,94.74510192871094,822.6367335980758,471.3813198469579,420.7230060992297,0.33311958709716794,0.08943691719602212,6.176488772457197,0.12163726053661067
beach,beach_124.jpg,85.367919921875,97.09916687011719,98.12294006347656,2156.7145494818687,1817.843666298082,1530.8367991929408,0.3712944742778703,0.16925573348485165,7.04102992122321,0.2842051233074461
beach,beach_125.jpg,182.31871032714844,172.60150146484375,145.1383056640625,1478.7902541717049,855.1437196694314,802.3387816995382,0.6772012232582243,0.11947986176831919,6.028583378107934,0.12025323804688062
beach,beach_126.jpg,123.18533325195312,122.40547180175781,107.68692016601562,1853.0189352771267,1863.1525634431746,1735.6857639765367,0.4765097442626953,0.16747156607863825,7.342478701115693,0.3981299585076925
beach,beach_127.jpg,132.11798095703125,118.12944030761719,100.39884948730469,882.9446071051061,707.986922574928,627.1623759956565,0.46989658665675743,0.10510092129060998,6.600039653043889,0.22372365518348275
beach,beach_128.jpg,118.93373107910156,119.48878479003906,105.90878295898438,841.2161131908651,664.5439110842999,863.1304428791627,0.4642812460566502,0.10221282837800398,6.676876763344828,0.3079172621974703
beach,beach_129.jpg,75.86079406738281,110.93878173828125,116.43020629882812,832.417587650707,560.453741338104,567.8505975892767,0.4073750630158069,0.0963840615420135,5.721511459624228,0.15483760257346496
beach,beach_130.jpg,86.62535095214844,96.435791015625,87.45999145507812,812.2318457325455,656.4356355071068,830.9464278807864,0.3674663425640032,0.10223594977308482,6.118999257064486,0.16367976910400986
beach,beach_131.jpg,92.21635437011719,108.38969421386719,105.97677612304688,801.8185014554765,355.2094818034675,355.34818501677364,0.410897600402832,0.08049442083583246,6.347859072255093,0.09998598105035092
beach,beach_132.jpg,138.27613830566406,138.05996704101562,121.34538269042969,2428.747188187903,2039.53793837782,1906.8958322571125,0.5368658113846124,0.17906361968138423,7.450464363126865,0.3612182190565011
beach,beach_133.jpg,178.15489196777344,172.55979919433594,149.1710205078125,2810.346812311327,2383.343927718466,2304.797778353095,0.6747546096682081,0.19318216793920917,7.387701260737573,0.3042954677759683
beach,beach_134.jpg,146.29563903808594,145.72671508789062,123.78129577636719,1791.4925993902143,1406.7277750736102,1641.9412279108074,0.5657464576272404,0.14859863814543994,7.228513861698716,0.36544653221949824
beach,beach_135.jpg,142.59019470214844,150.20054626464844,150.23231506347656,2645.853376146173,2981.4468264838215,3129.3299561028834,0.5826887728941674,0.21179262435128,7.310122878158392,0.3683800631202844
beach,beach_136.jpg,133.2118377685547,141.70144653320312,143.66148376464844,3315.967194461962,3388.22245030012,3308.501724507427,0.549171464137657,0.22749899969731224,7.393886141041681,0.24439970615357223
beach,beach_137.jpg,136.77410888671875,147.1151885986328,120.87969970703125,1930.7849412225187,1190.871756611159,1031.1361015699804,0.5608867859245749,0.14102745816210924,6.834516191830907,0.24157701226983513
beach,beach_138.jpg,81.86141967773438,102.20733642578125,119.41416931152344,3568.279226890765,2833.945720102638,1992.9184143429156,0.3887233010505228,0.210999385185163,7.132558419678334,0.22652152396006128
beach,beach_139.jpg,164.9973907470703,181.78106689453125,180.46005249023438,4472.009194241604,3723.3433646820486,3558.455343893729,0.6985070218613568,0.2430475495709378,7.133312471039972,0.28360053247125816
beach,beach_140.jpg,73.952392578125,94.73225402832031,111.67521667480469,2654.982749402523,1945.2888009862509,1280.2261960895266,0.35897302383123664,0.17557325843356622,6.9975763335826375,0.2546614640047924
beach,beach_141.jpg,163.99400329589844,157.99378967285156,136.7178192138672,1645.3545325209852,1157.1352305968758,1379.1079502978828,0.6185679905790442,0.1363097747017714,7.066965120938429,0.23550144286053767
beach,beach_142.jpg,118.91195678710938,124.92845153808594,108.54739379882812,4728.783843851648,3219.1581346017774,2485.9284484079108,0.4802700868255017,0.23009407852090602,7.05993021832438,0.164167857019702
beach,beach_143.jpg,98.03053283691406,102.34519958496094,81.17643737792969,2887.4810776335653,2425.409477993613,1505.2682930694427,0.3917728044936236,0.19341628179433312,7.104687666724267,0.23120585408833003
beach,beach_144.jpg,139.1988525390625,142.6866455078125,124.98124694824219,2175.4622276872396,1777.3865806907415,1903.705260505667,0.5516428637874827,0.16657737468783265,7.366894662129155,0.3826082019506943
