class,filename,mean_g,ratio_rg,ratio_gb,kmeans_cluster,dbscan_cluster,agg_cluster,meanshift_cluster
beach,beach_076.jpg,111.71267700195312,0.74403499758499,1.0569592097019882,2,0,1,0
beach,beach_077.jpg,141.3669891357422,0.9729753137768956,1.1314784957866453,6,0,0,0
beach,beach_078.jpg,117.33781433105467,0.8174707759958355,0.9493880374790944,2,0,1,0
beach,beach_079.jpg,172.79995727539062,0.9577758271680364,1.019722994410769,6,0,0,1
beach,beach_080.jpg,127.5946044921875,0.8797785496635186,1.0252580271351124,2,0,0,0
beach,beach_081.jpg,108.06892395019533,0.7856291027031229,1.043174273265613,2,0,1,0
beach,beach_082.jpg,84.48994445800781,0.8045859604070454,0.8713348286345542,8,0,1,0
beach,beach_083.jpg,105.92572021484376,0.9546103448753238,1.0440656054417503,9,0,0,0
beach,beach_084.jpg,80.49806213378906,0.6808276478878186,0.95662246988213,8,0,1,5
beach,beach_085.jpg,83.31346130371094,0.8575206693909346,0.983002320084948,9,0,1,0
beach,beach_086.jpg,125.95542907714844,0.9996372144403772,1.2125322801835268,6,0,2,0
beach,beach_087.jpg,135.98692321777344,1.13521476465999,1.1328157542062045,6,0,2,1
beach,beach_088.jpg,137.19837951660156,0.687749277481869,1.1627311110204877,2,-1,0,5
beach,beach_089.jpg,122.84364318847656,0.9534340480212125,1.0797945388132346,6,0,2,0
beach,beach_090.jpg,161.21157836914062,0.8664950364352021,1.080752877041742,2,0,0,0
beach,beach_091.jpg,103.5468292236328,0.7585535467086274,1.1540300817415376,2,0,1,2
beach,beach_092.jpg,144.9750213623047,1.0175806624485164,1.138354492809175,6,0,0,1
beach,beach_093.jpg,89.06414794921875,0.903354722736327,0.921050414365711,9,0,1,0
beach,beach_094.jpg,103.67961120605467,0.6994115515461643,0.969503844433265,8,0,1,0
beach,beach_095.jpg,71.53256225585938,0.7579919664899696,0.9532594378263808,8,0,1,0
beach,beach_096.jpg,143.05450439453125,0.959843328578644,1.0812970199068392,6,0,0,0
beach,beach_097.jpg,190.5738067626953,0.979599282274738,1.0860483609763936,0,0,7,1
beach,beach_098.jpg,113.62556457519533,0.8224168406534959,1.0307693480891793,2,0,1,0
beach,beach_099.jpg,70.13865661621094,0.7105781578271751,0.9842519804410268,8,0,1,5
beach,beach_100.jpg,85.13381958007812,0.9289867047081412,1.092909725137513,7,0,2,0
beach,beach_101.jpg,105.75262451171876,0.7754456165442378,1.0537381427789978,2,0,1,0
beach,beach_102.jpg,150.02334594726562,0.8997450561937564,1.0547683509231611,2,0,0,0
beach,beach_103.jpg,113.21763610839844,0.9157601298260624,1.2085884403101614,6,0,2,0
beach,beach_104.jpg,125.3819580078125,0.9353901003407,1.160189599937048,6,0,0,0
beach,beach_105.jpg,101.49264526367188,0.905572734149758,1.0098995065838603,9,0,0,0
beach,beach_106.jpg,161.06396484375,0.8212192995535327,1.1449519548752782,2,0,0,0
beach,beach_107.jpg,80.05560302734375,1.0285614486700088,1.3035244934866763,7,0,6,0
beach,beach_108.jpg,130.31996154785156,0.7609439869625538,0.9160128665027416,2,0,1,0
beach,beach_109.jpg,134.14630126953125,0.9586587878867896,1.0955308125007697,6,0,0,0
beach,beach_110.jpg,135.65682983398438,0.9791198915239628,1.1323375065194057,6,0,0,0
beach,beach_111.jpg,111.60040283203124,0.9566873962618492,1.0984393806805943,6,0,2,0
beach,beach_112.jpg,111.486572265625,0.9521086458124948,1.094801163387896,6,0,2,0
beach,beach_113.jpg,154.140380859375,1.0111987927332904,1.1701957889836725,6,0,0,1
beach,beach_114.jpg,88.41354370117188,0.9678669384924627,0.9763817856337396,9,0,4,0
beach,beach_115.jpg,144.6533660888672,1.049713202839699,1.182687975286519,6,0,0,1
beach,beach_116.jpg,128.83355712890625,1.051176742080976,1.1393290969404384,6,0,2,0
beach,beach_117.jpg,106.78565979003906,0.7450183311165756,1.1436167293034618,2,0,1,2
beach,beach_118.jpg,100.36448669433594,0.7975274565092118,1.0054080965817047,2,0,1,0
beach,beach_119.jpg,75.57286071777344,0.7847206054756938,0.9013928015251518,8,0,1,0
beach,beach_120.jpg,110.12826538085938,0.8880341412667647,1.1170458839991484,2,0,2,0
beach,beach_121.jpg,98.13313293457033,0.9337218405303064,1.0241697326800716,9,0,0,0
beach,beach_122.jpg,142.46173095703125,0.9421215631265776,1.1829609242762449,6,0,0,0
beach,beach_123.jpg,91.73907470703124,0.640396177032673,0.9682723766906148,8,0,1,5
beach,beach_124.jpg,97.0991668701172,0.8791827353600096,0.989566322733906,9,0,1,0
beach,beach_125.jpg,172.60150146484375,1.05629845752703,1.189220783465254,0,0,7,1
beach,beach_126.jpg,122.4054718017578,1.006371050043807,1.136678997284548,6,0,2,0
beach,beach_127.jpg,118.1294403076172,1.1184169621799387,1.1766014166979109,6,0,2,0
beach,beach_128.jpg,119.48878479003906,0.9953546798098278,1.1282234595602827,6,0,2,0
beach,beach_129.jpg,110.93878173828124,0.6838076463492417,0.9528349707222682,8,0,1,5
beach,beach_130.jpg,96.435791015625,0.8982696264234169,1.102627365781112,7,0,2,0
beach,beach_131.jpg,108.3896942138672,0.8507851833248123,1.0227682701003855,2,0,0,0
beach,beach_132.jpg,138.05996704101562,1.0015657054946794,1.1377437905139696,6,0,0,0
beach,beach_133.jpg,172.55979919433594,1.032424020399422,1.156791627750393,0,0,7,1
beach,beach_134.jpg,145.72671508789062,1.0039039781471255,1.1772917903384514,6,0,0,1
beach,beach_135.jpg,150.20054626464844,0.9493320014801356,0.9997884689675496,2,0,0,0
beach,beach_136.jpg,141.70144653320312,0.9400879922313348,0.986356488575454,2,0,0,0
beach,beach_137.jpg,147.1151885986328,0.9297075366079126,1.2170379045018134,6,0,0,1
beach,beach_138.jpg,102.20733642578124,0.8009347912889877,0.8559061998755307,2,0,1,0
beach,beach_139.jpg,181.78106689453125,0.9076708839325516,1.0073202036288131,2,0,0,1
beach,beach_140.jpg,94.73225402832033,0.7806463123906429,0.8482835168463829,8,0,1,0
beach,beach_141.jpg,157.99378967285156,1.0379774626312623,1.1556195017235278,6,0,0,1
beach,beach_142.jpg,124.92845153808594,0.9518403998824372,1.1509114650924028,6,0,0,0
beach,beach_143.jpg,102.34519958496094,0.9578419276725884,1.2607745582715242,7,0,2,0
beach,beach_144.jpg,142.6866455078125,0.9755562077172728,1.141664350254555,6,0,0,0
beach,beach_145.jpg,119.1823272705078,1.0429952369979414,1.172957856510145,6,0,2,0
beach,beach_146.jpg,138.04217529296875,1.08030737419985,1.196359744300913,6,0,7,1
beach,beach_147.jpg,89.53538513183594,0.9278241832303064,1.1214488124883764,7,0,2,0
beach,beach_148.jpg,105.41397094726562,0.7541737542711981,1.0434300225390036,2,0,1,0
beach,beach_149.jpg,87.42160034179688,0.8709482005213564,1.126411294544221,7,0,2,0
beach,beach_150.jpg,83.47120666503906,0.8127143648590276,1.1855306990715777,1,0,1,2
beach,beach_151.jpg,63.61231994628906,0.7079271893867459,1.0382633647203632,8,0,9,5
beach,beach_152.jpg,95.82208251953124,0.9523615696847988,1.190442561421458,7,0,2,0
beach,beach_153.jpg,147.89817810058594,1.0001243564904043,1.137222632055027,6,0,0,1
beach,beach_154.jpg,137.45864868164062,1.0241461475580902,1.211952692517834,6,0,0,1
beach,beach_155.jpg,166.83436584472656,0.9165291539092048,1.0395768842997366,2,0,0,1
beach,beach_156.jpg,125.6411590576172,0.744475147810658,0.9718510088789172,2,0,1,0
beach,beach_157.jpg,138.51927185058594,1.1062159485840786,1.2384366430499874,0,0,7,1
beach,beach_158.jpg,126.24093627929688,1.0766019971216068,1.2077748281871985,6,0,2,1
beach,beach_159.jpg,136.49415588378906,0.9815373442980366,1.095011626391191,6,0,0,0
beach,beach_160.jpg,93.46267700195312,0.6395859348950252,0.97654668521555,8,0,1,5
beach,beach_161.jpg,114.864013671875,0.924740691210142,1.1030836285912862,6,0,2,0
beach,beach_162.jpg,113.37501525878906,0.7828584081395334,1.0910269234643464,2,0,1,0
beach,beach_163.jpg,59.33229064941406,0.8028463303673229,0.960802496427872,8,0,1,0
beach,beach_164.jpg,152.1463165283203,0.9753271352777412,1.1480906183091346,6,0,0,1
beach,beach_165.jpg,131.42160034179688,0.9874731712200104,1.0841401642940405,6,0,2,0
beach,beach_166.jpg,150.02577209472656,0.9827433779280578,1.0689694713062954,6,0,0,0
beach,beach_167.jpg,168.53369140625,0.9561391060250004,1.039571428167316,6,0,0,1
beach,beach_168.jpg,144.97860717773438,0.8359432293663095,1.1853737699121043,6,0,0,0
beach,beach_169.jpg,61.9847412109375,0.892587231609133,1.066717601391736,3,0,1,0
beach,beach_170.jpg,88.10975646972656,0.8369823867048186,1.080382292258416,2,0,1,0
beach,beach_171.jpg,50.43522644042969,0.8528193586818308,1.0233874099747868,3,0,1,0
beach,beach_172.jpg,164.40577697753906,1.049557887682529,1.1673146407264057,0,0,7,1
beach,beach_173.jpg,145.7118377685547,1.0777287104773403,1.1445905241888488,6,0,0,1
beach,beach_174.jpg,132.20504760742188,1.1154164750542934,1.114523721263209,6,0,2,1
beach,beach_175.jpg,145.5953826904297,1.05410432094005,1.1855896610330718,6,0,0,1
beach,beach_176.jpg,124.93740844726562,0.9164736052378594,0.995087616674438,2,0,0,0
beach,beach_177.jpg,147.7751007080078,0.866009020357222,1.0498432010656886,2,0,0,0
beach,beach_178.jpg,114.78684997558594,0.8651347949452077,1.0383610429698105,2,0,0,0
beach,beach_179.jpg,111.47760009765624,0.9339390790454162,1.0329963378950633,9,0,0,0
beach,beach_180.jpg,65.98312377929688,1.027546459075671,1.105143985808023,7,0,2,0
beach,beach_181.jpg,101.5299072265625,0.8409628523917207,0.9845560838960404,2,0,1,0
beach,beach_182.jpg,122.83580017089844,0.8358418467868663,0.9994310617267972,2,0,0,0
beach,beach_183.jpg,103.54483032226562,0.6576628541113358,0.9531545626488184,8,0,1,5
beach,beach_184.jpg,114.2251434326172,0.9466409104966328,1.135957241240712,6,0,2,0
beach,beach_185.jpg,123.96354675292967,1.0231854493521026,1.1423848248312425,6,0,2,0
beach,beach_186.jpg,201.73712158203125,1.022616393215099,1.1362647098218002,0,0,7,1
beach,beach_187.jpg,169.49838256835938,0.8643560318645833,1.1647857878138064,6,0,0,1
beach,beach_188.jpg,89.72984313964844,0.7935700544127242,0.8685632361111042,8,0,1,0
beach,beach_189.jpg,134.51429748535156,0.927571038800626,1.0912604602567375,6,0,0,0
beach,beach_190.jpg,148.56539916992188,0.8897790182096822,1.143757263523083,6,0,0,0
beach,beach_191.jpg,164.39559936523438,0.9301931059232088,1.103672065160245,6,0,0,1
beach,beach_192.jpg,178.0923614501953,1.093836777001879,1.173400718288777,0,0,7,1
beach,beach_193.jpg,71.15286254882812,0.9343513286865088,1.1760766188760554,7,0,2,0
beach,beach_194.jpg,116.5867919921875,0.8196889292415422,1.0780433681180763,2,0,1,0
beach,beach_195.jpg,92.84165954589844,0.7746212435467639,1.0265752303412976,8,0,1,0
beach,beach_196.jpg,99.92015075683594,0.754658910446946,0.9606685413055948,8,0,1,0
beach,beach_197.jpg,82.56059265136719,0.871966709713768,1.1705830908119577,7,0,2,0
beach,beach_198.jpg,96.96664428710938,0.8176432866950298,0.895166826361543,2,0,1,0
beach,beach_199.jpg,87.68333435058594,0.8123583952103707,0.8008068355462955,8,0,1,0
beach,beach_200.jpg,156.61473083496094,1.0160591282005969,1.0689836704973177,6,0,0,1
beach,beach_201.jpg,129.43258666992188,0.9205204738992684,1.0293148774587328,2,0,0,0
beach,beach_202.jpg,130.60081481933594,1.041065084606605,1.1550998493067506,6,0,0,0
beach,beach_203.jpg,103.24325561523438,0.9132047621649132,1.1496482905801086,7,0,2,0
beach,beach_204.jpg,118.61668395996094,0.9994045722113524,1.1708692768203617,6,0,2,0
beach,beach_205.jpg,92.59481811523438,0.883174648624912,1.0886320919892842,7,0,1,0
beach,beach_206.jpg,147.25950622558594,0.9970138582926654,1.1288472241835783,6,0,0,1
beach,beach_207.jpg,126.93638610839844,0.7748884068210837,0.873949682983177,2,0,1,0
beach,beach_208.jpg,127.11868286132812,1.014122968890854,1.1111141260384785,6,0,2,0
beach,beach_209.jpg,91.7777099609375,0.7858031006832676,0.968093926911015,8,0,1,0
beach,beach_210.jpg,78.06230163574219,0.8363138409151721,0.9856441501841474,8,0,1,0
beach,beach_211.jpg,152.99253845214844,1.0838083775351486,1.2169875449637686,0,0,7,1
beach,beach_212.jpg,182.4208068847656,0.8760615255429526,1.157638466426916,6,0,0,1
beach,beach_213.jpg,123.156494140625,1.041276635198621,1.0950968133036456,6,0,2,0
beach,beach_214.jpg,84.85433959960938,0.767546979198472,1.0133015943331534,8,0,1,0
beach,beach_215.jpg,88.96018981933594,0.8680126878102681,0.8057500142273619,3,0,1,0
beach,beach_216.jpg,138.46878051757812,0.9611470331331076,1.172904933455564,6,0,0,0
beach,beach_217.jpg,167.36288452148438,1.021329874150096,1.2081816216128851,0,0,7,1
beach,beach_218.jpg,128.2435302734375,1.0825557352306832,1.1294525816882128,6,0,2,0
beach,beach_219.jpg,136.1594696044922,0.9916119310542564,1.0840578477314209,6,0,0,0
beach,beach_220.jpg,131.2600555419922,0.8745217304981678,1.1181327648844208,2,0,0,0
beach,beach_221.jpg,109.97267150878906,0.9927712739048326,1.1341873017262802,6,0,2,0
beach,beach_222.jpg,122.2936553955078,0.7475860117010953,0.9856831911096644,2,0,1,0
beach,beach_223.jpg,156.36447143554688,0.8846644206779687,1.010496175770324,2,0,0,0
beach,beach_224.jpg,150.81658935546875,0.9405794609729428,1.0905746668589114,6,0,0,0
beach,beach_225.jpg,80.71363830566406,0.8474209620778616,1.0495215256862318,9,0,1,0
beach,beach_226.jpg,123.80596923828124,1.0146599740381927,1.1626566712967068,6,0,2,0
beach,beach_227.jpg,106.2257843017578,0.8003608467571403,0.9344707057036328,2,0,1,0
beach,beach_228.jpg,100.46507263183594,0.6765519606637325,1.036490896765747,8,0,1,5
beach,beach_229.jpg,89.59284973144531,0.8822667346664049,1.117632318679572,7,0,2,0
beach,beach_230.jpg,121.03282165527344,0.9324597657192144,1.1323483572901978,6,0,2,0
beach,beach_231.jpg,119.3577880859375,1.08449113875271,1.1975111144177355,6,0,2,0
beach,beach_232.jpg,131.69627380371094,0.8540264287277065,1.0260629293612935,2,0,0,0
beach,beach_233.jpg,196.13824462890625,0.9856885805308688,1.076049433438371,0,0,7,1
beach,beach_234.jpg,112.29176330566406,1.0100757978583574,1.0673588716507851,9,0,2,0
beach,beach_235.jpg,145.46022033691406,1.0762713071373529,1.2084163789001792,0,0,7,1
beach,beach_236.jpg,132.61936950683594,0.9276822226477748,1.1485931374768634,6,0,0,0
beach,beach_237.jpg,128.24655151367188,0.9582731240805664,1.2919605150617532,6,0,2,0
beach,beach_238.jpg,128.4450225830078,0.9479607467134652,1.0046337978074085,2,0,0,0
beach,beach_239.jpg,119.69645690917967,0.9489732491717868,1.076404112969608,6,0,2,0
beach,beach_240.jpg,108.62620544433594,0.8331660731984304,1.0632128002666883,2,0,1,0
beach,beach_241.jpg,138.1341094970703,0.9956561683348812,1.1140356606725088,6,0,0,0
beach,beach_242.jpg,98.25408935546876,0.973671703834108,1.0585986520606567,9,0,2,0
beach,beach_243.jpg,96.90219116210938,0.6283620285820514,1.010421075965006,8,0,1,5
beach,beach_244.jpg,111.78923034667967,0.9503232673219492,0.9903600730186456,9,0,0,0
beach,beach_245.jpg,112.40492248535156,0.7090506496737581,1.0655605183545145,2,0,1,0
beach,beach_246.jpg,180.75994873046875,0.8662325191854134,1.1635666046340185,6,0,0,1
beach,beach_247.jpg,127.80255126953124,0.926251899307799,1.2468107904165744,6,0,2,0
beach,beach_248.jpg,180.68685913085932,1.0081060159577535,1.1150715372474236,0,0,7,1
beach,beach_249.jpg,96.94924926757812,0.7856383204789282,0.9993034618702528,2,0,1,0
beach,beach_250.jpg,82.10946655273438,0.8317174611643817,1.0088840736177116,8,0,1,0
beach,beach_251.jpg,149.22401428222656,1.0098130678072352,1.0597438730552176,6,0,0,1
beach,beach_252.jpg,79.59765625,0.831592729971174,0.9466127848842508,8,0,1,0
beach,beach_253.jpg,114.71771240234376,0.949864644379688,1.1975331107767224,6,0,2,0
beach,beach_254.jpg,118.91950988769533,0.940698135269244,0.992127953345279,9,0,0,0
beach,beach_255.jpg,61.76235961914063,0.6760226671724203,0.9126407158098354,8,0,1,5
beach,beach_256.jpg,152.3869171142578,0.8938488297143399,1.0206502892869864,2,0,0,0
beach,beach_257.jpg,83.39399719238281,0.7728943584847541,0.9793639776319838,8,0,1,0
beach,beach_258.jpg,99.27903747558594,0.9020406997468484,0.9946260597198848,9,0,0,0
beach,beach_259.jpg,161.5305938720703,0.9383226564139024,1.0871210350960745,6,0,0,1
beach,beach_260.jpg,124.7197723388672,1.0530409432130363,1.2058872785310757,6,0,2,0
beach,beach_261.jpg,128.234130859375,1.0405193078310375,1.2795328309943148,6,0,2,1
beach,beach_262.jpg,100.6665496826172,0.6830932601084417,0.9253329370866188,8,0,1,5
beach,beach_263.jpg,188.2365264892578,0.9570405260126802,0.9916005439975124,2,0,0,1
beach,beach_264.jpg,89.22845458984375,0.8745868319022417,1.0902206338159814,7,0,1,0
beach,beach_265.jpg,135.03224182128906,0.969349176468172,1.1201984155357072,6,0,0,0
beach,beach_266.jpg,104.69451904296876,0.9501041175148246,1.197038869670335,7,0,2,0
beach,beach_267.jpg,114.03915405273438,0.8273515498793615,1.0522280034859737,2,0,1,0
beach,beach_268.jpg,112.15380859375,0.8177051538954441,1.2342316597854013,1,0,0,2
beach,beach_269.jpg,104.03648376464844,0.8845544155840883,1.1117790938419696,7,0,2,0
beach,beach_270.jpg,142.5848388671875,0.9830398992079752,1.1220392374262664,6,0,0,0
beach,beach_271.jpg,113.14152526855467,0.9561722848835682,1.028957738101895,9,0,0,0
beach,beach_272.jpg,98.2832489013672,0.9513513124597064,1.104494269461039,7,0,2,0
beach,beach_273.jpg,76.23982238769531,0.7418633806447122,0.9804826570618846,8,0,1,0
beach,beach_274.jpg,129.59507751464844,0.9742245434384188,1.199935492165268,6,0,2,0
beach,beach_275.jpg,158.01759338378906,0.9044676726156828,1.0215841418116605,2,0,0,0
beach,beach_276.jpg,117.4831085205078,1.0801085091136755,1.1544761404908868,6,0,2,0
beach,beach_277.jpg,146.65631103515625,1.0193885272925003,1.077227992536821,6,0,0,1
beach,beach_278.jpg,117.45182800292967,0.9367676770326432,1.1276665605957972,6,0,2,0
beach,beach_279.jpg,141.1663055419922,1.026778143711211,1.133004041849864,6,0,0,1
beach,beach_280.jpg,156.06484985351562,0.9489912537052296,1.0763486521685477,6,0,0,1
beach,beach_281.jpg,94.7137451171875,0.8417603941808988,0.786728980339416,2,0,1,0
beach,beach_282.jpg,105.83387756347656,0.8385384928904857,0.9559469269642143,2,0,1,0
beach,beach_283.jpg,116.65773010253906,0.7834599521654843,0.9213505667795818,2,0,1,0
beach,beach_284.jpg,114.33006286621094,0.9755271420487356,1.0611403513133666,9,0,2,0
beach,beach_285.jpg,130.99012756347656,0.9477480324153548,1.0279343164639012,2,0,0,0
beach,beach_286.jpg,95.8533172607422,0.7470198650989942,0.9790797663538298,8,0,1,0
beach,beach_287.jpg,158.64125061035156,0.9523677700688916,1.1436699357169162,6,0,0,1
beach,beach_288.jpg,165.8202362060547,0.9344961038767255,1.0537827145481922,6,0,0,1
beach,beach_289.jpg,198.8567352294922,0.9833998557825914,1.0874935109997297,0,0,7,1
beach,beach_290.jpg,134.57955932617188,0.944826834150126,1.2447334312373315,6,0,2,0
beach,beach_291.jpg,118.8429718017578,0.9373752259495864,1.165712299199557,6,0,0,0
beach,beach_292.jpg,127.00666809082033,0.770851872066759,0.9413134204798016,2,0,1,0
beach,beach_293.jpg,127.68409729003906,0.9442139198759982,1.108665025567328,6,0,0,0
beach,beach_294.jpg,115.96664428710938,0.905005586440974,0.905056510957292,2,0,0,0
beach,beach_295.jpg,128.12985229492188,0.8840738477907971,1.1754716946032044,6,0,0,0
beach,beach_296.jpg,159.4527130126953,1.0595811177772747,1.1776478364151075,0,0,7,1
beach,beach_297.jpg,144.11337280273438,1.0047007047148084,1.114912756933964,6,0,0,1
beach,beach_298.jpg,94.00550842285156,0.8647354229540409,1.0577133192625812,2,0,1,0
beach,beach_299.jpg,95.99568176269533,0.8478263821974856,0.9738913193923964,2,0,1,0
beach,beach_300.jpg,140.58070373535156,0.9755311770489216,1.117561195642745,6,0,0,0
beach,beach_301.jpg,120.75926208496094,0.9493380566256427,1.1612860123410875,6,0,0,0
beach,beach_302.jpg,146.26243591308594,0.9143540291795166,1.0472766812808745,2,0,0,0
beach,beach_303.jpg,131.0125274658203,1.0408299332837367,1.2563162954863014,6,0,2,1
beach,beach_304.jpg,92.00090026855467,0.9237874721238156,1.07399288777651,7,0,2,0
beach,beach_305.jpg,168.3212890625,0.9434474900882316,1.091316255443667,6,0,0,1
