class,filename,mean_g,ratio_rg,ratio_gb,var_r
beach,beach_027.jpg,129.26644897460938,0.9368030555312356,1.2780343245491672,2230.536341113737
beach,beach_028.jpg,150.17420959472656,0.9969912412120464,1.141558474689364,3727.714553995989
beach,beach_029.jpg,59.31547546386719,0.9064863304636762,1.0275243655786013,733.3313772529364
beach,beach_030.jpg,102.23829650878906,0.8930552719035398,1.1080699201422397,4332.697542376583
beach,beach_031.jpg,89.30262756347656,0.7325671789695261,0.9471407901721643,3036.496863834327
beach,beach_032.jpg,86.06327819824219,0.9821884192423974,1.3716688848477656,3789.4532710826015
beach,beach_033.jpg,130.0890655517578,0.8846950185198472,0.9802532450259596,1961.0982369238045
beach,beach_034.jpg,123.26954650878906,1.0704283900035625,1.1295564515531429,3670.304170843214
beach,beach_035.jpg,91.01840209960938,1.0075217896232578,1.1827052897135963,4906.206000319682
beach,beach_036.jpg,125.08425903320312,0.9359572791156934,1.111132067047072,5934.93647230207
beach,beach_037.jpg,142.59463500976562,0.9854991485514282,1.18161949952544,3460.5957423874643
beach,beach_038.jpg,79.13580322265625,0.8214922903023484,0.8436696911807358,2295.9877034686506
beach,beach_039.jpg,148.61129760742188,1.1148835059844555,1.2571843005901515,1829.7954418500883
beach,beach_040.jpg,101.14207458496094,0.8653098430010139,0.9268269086370337,1611.0114705914166
beach,beach_041.jpg,107.05776977539062,0.8243719635702134,1.0613604881235073,703.5068064294755
beach,beach_042.jpg,146.03030395507812,1.0508809820373026,1.1514751077533678,3003.9328253557906
beach,beach_043.jpg,129.02432250976562,0.9449276196509678,1.017469753904616,6793.443807249656
beach,beach_044.jpg,77.96565246582031,0.8838827751091893,0.9807976088006258,1519.9115037536249
beach,beach_045.jpg,100.7877197265625,0.9044417581091948,0.9820774847631778,981.2772091364022
beach,beach_046.jpg,91.96914672851562,1.0519527533256643,1.132661472189859,3896.655380081153
beach,beach_047.jpg,123.18098449707033,1.0615178105514325,1.174162600769414,3242.542967258953
beach,beach_048.jpg,87.84687805175781,0.8776023456214277,0.8768460139302444,2535.593949488364
beach,beach_049.jpg,158.18214416503906,0.9409290278516635,1.1268652879755046,1378.541182016721
beach,beach_050.jpg,127.83404541015624,1.0038842663019547,1.200548161855472,2317.006825058721
beach,beach_051.jpg,130.27784729003906,0.9419787938991452,0.9896498463893452,4301.153037018841
beach,beach_052.jpg,136.87271118164062,1.1014916548358409,1.150945625958233,1594.1378304958344
beach,beach_053.jpg,120.35675048828124,0.9495660810746318,1.0310494339980911,2998.256717571756
beach,beach_054.jpg,114.27334594726562,0.9209117131874032,1.213298918783266,1665.8150489197578
beach,beach_055.jpg,130.2443389892578,1.0716367490831895,1.169429420020013,586.6416165323462
beach,beach_056.jpg,74.52204895019531,1.0702647299658257,1.1251384889885545,2822.950202195905
beach,beach_057.jpg,97.22000122070312,0.6659815587981821,0.9585620254488998,1791.0074814027175
beach,beach_058.jpg,123.73985290527344,0.9554949862359744,1.1468417357799454,555.4568733787164
beach,beach_059.jpg,111.59230041503906,0.945558788516038,1.0196788827349996,3846.7435739040375
beach,beach_060.jpg,90.95846557617188,0.7015344166052522,0.9954282428295737,503.5235841849353
beach,beach_061.jpg,128.97682189941406,1.0565600990902555,1.1964300856884122,2617.849493836751
beach,beach_062.jpg,111.06666564941406,0.9244441810854112,1.1347926616571495,3001.001438747858
beach,beach_063.jpg,154.0254364013672,0.9909871460529864,1.1129816305179026,1829.2977552106604
beach,beach_064.jpg,123.45338439941406,0.9990797200423446,1.1800867049493613,3502.4060320816934
beach,beach_065.jpg,112.05818176269533,0.8830387108240643,1.1369563316657876,4658.747669156641
beach,beach_066.jpg,141.33294677734375,0.9577286883807308,1.1184421288879831,2919.553591646021
beach,beach_067.jpg,143.4355926513672,0.9448968219012924,1.235286976919971,3112.7011648451444
beach,beach_068.jpg,125.09774780273438,0.9959749916359144,1.212487501981278,3315.7117307186127
beach,beach_069.jpg,94.39100646972656,0.6970884690203492,0.8651457547663477,1348.9434716664257
beach,beach_070.jpg,161.4121551513672,0.8539155122249648,1.0793409224417472,1853.6503455804195
beach,beach_071.jpg,139.7017822265625,1.020954662741063,1.2108695962585956,4018.5183730477
beach,beach_072.jpg,133.7093048095703,0.9502913492358024,1.1279574751402406,2355.790092375129
beach,beach_073.jpg,124.50128173828124,0.8772226035985607,0.9785586946049156,5922.338589533931
beach,beach_074.jpg,143.6215057373047,0.9569825410591648,1.122504312899882,1869.341448718449
beach,beach_075.jpg,128.15431213378906,0.8774546058800321,0.9830328839204888,3147.5880055164453
beach,beach_076.jpg,111.71267700195312,0.74403499758499,1.0569592097019882,615.2743251619395
beach,beach_077.jpg,141.3669891357422,0.9729753137768956,1.1314784957866453,6708.853297158144
beach,beach_078.jpg,117.33781433105467,0.8174707759958355,0.9493880374790944,1611.1290909813251
beach,beach_079.jpg,172.79995727539062,0.9577758271680364,1.019722994410769,3428.5640737256035
beach,beach_080.jpg,127.5946044921875,0.8797785496635186,1.0252580271351124,5130.817174658179
beach,beach_081.jpg,108.06892395019533,0.7856291027031229,1.043174273265613,3877.1800822615614
beach,beach_082.jpg,84.48994445800781,0.8045859604070454,0.8713348286345542,2118.3437236510217
beach,beach_083.jpg,105.92572021484376,0.9546103448753238,1.0440656054417503,1520.4005523771048
beach,beach_084.jpg,80.49806213378906,0.6808276478878186,0.95662246988213,3091.3079374691006
beach,beach_085.jpg,83.31346130371094,0.8575206693909346,0.983002320084948,904.2660713260992
beach,beach_086.jpg,125.95542907714844,0.9996372144403772,1.2125322801835268,3400.280534932157
beach,beach_087.jpg,135.98692321777344,1.13521476465999,1.1328157542062045,990.6834064384456
beach,beach_088.jpg,137.19837951660156,0.687749277481869,1.1627311110204877,6478.345340993255
beach,beach_089.jpg,122.84364318847656,0.9534340480212125,1.0797945388132346,1604.058186574839
beach,beach_090.jpg,161.21157836914062,0.8664950364352021,1.080752877041742,1972.0371089072432
beach,beach_091.jpg,103.5468292236328,0.7585535467086274,1.1540300817415376,624.2445128799882
beach,beach_092.jpg,144.9750213623047,1.0175806624485164,1.138354492809175,2315.3082414825917
beach,beach_093.jpg,89.06414794921875,0.903354722736327,0.921050414365711,2465.983736380702
beach,beach_094.jpg,103.67961120605467,0.6994115515461643,0.969503844433265,2673.9936491490807
beach,beach_095.jpg,71.53256225585938,0.7579919664899696,0.9532594378263808,1093.4178286881652
beach,beach_096.jpg,143.05450439453125,0.959843328578644,1.0812970199068392,3415.425051714992
beach,beach_097.jpg,190.5738067626953,0.979599282274738,1.0860483609763936,2383.5076804719865
beach,beach_098.jpg,113.62556457519533,0.8224168406534959,1.0307693480891793,4929.689086274942
beach,beach_099.jpg,70.13865661621094,0.7105781578271751,0.9842519804410268,1021.1721547951456
beach,beach_100.jpg,85.13381958007812,0.9289867047081412,1.092909725137513,1716.9714695475996
beach,beach_101.jpg,105.75262451171876,0.7754456165442378,1.0537381427789978,2305.145982010057
beach,beach_102.jpg,150.02334594726562,0.8997450561937564,1.0547683509231611,3108.6093071063515
beach,beach_103.jpg,113.21763610839844,0.9157601298260624,1.2085884403101614,2325.522274225019
beach,beach_104.jpg,125.3819580078125,0.9353901003407,1.160189599937048,3506.374211271992
beach,beach_105.jpg,101.49264526367188,0.905572734149758,1.0098995065838603,3175.7884227538016
beach,beach_106.jpg,161.06396484375,0.8212192995535327,1.1449519548752782,3962.374942427268
beach,beach_107.jpg,80.05560302734375,1.0285614486700088,1.3035244934866763,880.4448606537189
beach,beach_108.jpg,130.31996154785156,0.7609439869625538,0.9160128665027416,1265.094326224178
beach,beach_109.jpg,134.14630126953125,0.9586587878867896,1.0955308125007697,3141.831322340062
beach,beach_110.jpg,135.65682983398438,0.9791198915239628,1.1323375065194057,2115.784867993556
beach,beach_111.jpg,111.60040283203124,0.9566873962618492,1.0984393806805943,1715.8842804615851
beach,beach_112.jpg,111.486572265625,0.9521086458124948,1.094801163387896,1032.7917067855597
beach,beach_113.jpg,154.140380859375,1.0111987927332904,1.1701957889836725,3446.3475242704158
beach,beach_114.jpg,88.41354370117188,0.9678669384924627,0.9763817856337396,622.9637298339512
beach,beach_115.jpg,144.6533660888672,1.049713202839699,1.182687975286519,1698.3962023870554
beach,beach_116.jpg,128.83355712890625,1.051176742080976,1.1393290969404384,4112.14183526393
beach,beach_117.jpg,106.78565979003906,0.7450183311165756,1.1436167293034618,474.76142830308527
beach,beach_118.jpg,100.36448669433594,0.7975274565092118,1.0054080965817047,7476.793568745023
beach,beach_119.jpg,75.57286071777344,0.7847206054756938,0.9013928015251518,2547.0723235458136
beach,beach_120.jpg,110.12826538085938,0.8880341412667647,1.1170458839991484,823.4037640951574
beach,beach_121.jpg,98.13313293457033,0.9337218405303064,1.0241697326800716,2770.497290349565
beach,beach_122.jpg,142.46173095703125,0.9421215631265776,1.1829609242762449,1368.266120522283
beach,beach_123.jpg,91.73907470703124,0.640396177032673,0.9682723766906148,822.6367335980758
beach,beach_124.jpg,97.0991668701172,0.8791827353600096,0.989566322733906,2156.7145494818687
beach,beach_125.jpg,172.60150146484375,1.05629845752703,1.189220783465254,1478.7902541717049
beach,beach_126.jpg,122.4054718017578,1.006371050043807,1.136678997284548,1853.0189352771267
beach,beach_127.jpg,118.1294403076172,1.1184169621799387,1.1766014166979109,882.9446071051061
beach,beach_128.jpg,119.48878479003906,0.9953546798098278,1.1282234595602827,841.2161131908651
beach,beach_129.jpg,110.93878173828124,0.6838076463492417,0.9528349707222682,832.417587650707
beach,beach_130.jpg,96.435791015625,0.8982696264234169,1.102627365781112,812.2318457325455
beach,beach_131.jpg,108.3896942138672,0.8507851833248123,1.0227682701003855,801.8185014554765
beach,beach_132.jpg,138.05996704101562,1.0015657054946794,1.1377437905139696,2428.747188187903
beach,beach_133.jpg,172.55979919433594,1.032424020399422,1.156791627750393,2810.346812311327
beach,beach_134.jpg,145.72671508789062,1.0039039781471255,1.1772917903384514,1791.4925993902143
beach,beach_135.jpg,150.20054626464844,0.9493320014801356,0.9997884689675496,2645.853376146173
beach,beach_136.jpg,141.70144653320312,0.9400879922313348,0.986356488575454,3315.967194461962
beach,beach_137.jpg,147.1151885986328,0.9297075366079126,1.2170379045018134,1930.784941222519
beach,beach_138.jpg,102.20733642578124,0.8009347912889877,0.8559061998755307,3568.279226890765
beach,beach_139.jpg,181.78106689453125,0.9076708839325516,1.0073202036288131,4472.009194241604
beach,beach_140.jpg,94.73225402832033,0.7806463123906429,0.8482835168463829,2654.982749402523
beach,beach_141.jpg,157.99378967285156,1.0379774626312623,1.1556195017235278,1645.3545325209852
beach,beach_142.jpg,124.92845153808594,0.9518403998824372,1.1509114650924028,4728.783843851648
beach,beach_143.jpg,102.34519958496094,0.9578419276725884,1.2607745582715242,2887.4810776335653
beach,beach_144.jpg,142.6866455078125,0.9755562077172728,1.141664350254555,2175.46222768724
beach,beach_145.jpg,119.1823272705078,1.0429952369979414,1.172957856510145,3028.439834236168
beach,beach_146.jpg,138.04217529296875,1.08030737419985,1.196359744300913,2367.9895998202264
beach,beach_147.jpg,89.53538513183594,0.9278241832303064,1.1214488124883764,2189.515178750968
beach,beach_148.jpg,105.41397094726562,0.7541737542711981,1.0434300225390036,2766.4604490092024
beach,beach_149.jpg,87.42160034179688,0.8709482005213564,1.126411294544221,1631.9151931682136
beach,beach_150.jpg,83.47120666503906,0.8127143648590276,1.1855306990715777,2003.2965320199728
beach,beach_151.jpg,63.61231994628906,0.7079271893867459,1.0382633647203632,1377.0639506839216
beach,beach_152.jpg,95.82208251953124,0.9523615696847988,1.190442561421458,1996.477280093124
beach,beach_153.jpg,147.89817810058594,1.0001243564904043,1.137222632055027,3024.9664450676646
beach,beach_154.jpg,137.45864868164062,1.0241461475580902,1.211952692517834,4336.545898625394
beach,beach_155.jpg,166.83436584472656,0.9165291539092048,1.0395768842997366,2223.166445121169
beach,beach_156.jpg,125.6411590576172,0.744475147810658,0.9718510088789172,920.127038512146
beach,beach_157.jpg,138.51927185058594,1.1062159485840786,1.2384366430499874,1292.8412372730672
beach,beach_158.jpg,126.24093627929688,1.0766019971216068,1.2077748281871985,1248.7338540405035
beach,beach_159.jpg,136.49415588378906,0.9815373442980366,1.095011626391191,3396.9283158779144
beach,beach_160.jpg,93.46267700195312,0.6395859348950252,0.97654668521555,1087.1945530117955
beach,beach_161.jpg,114.864013671875,0.924740691210142,1.1030836285912862,3349.409809594741
beach,beach_162.jpg,113.37501525878906,0.7828584081395334,1.0910269234643464,1970.6217522025108
beach,beach_163.jpg,59.33229064941406,0.8028463303673229,0.960802496427872,1212.9423608162906
beach,beach_164.jpg,152.1463165283203,0.9753271352777412,1.1480906183091346,1664.63268760941
beach,beach_165.jpg,131.42160034179688,0.9874731712200104,1.0841401642940405,1863.5470657886472
beach,beach_166.jpg,150.02577209472656,0.9827433779280578,1.0689694713062954,2892.537484692177
beach,beach_167.jpg,168.53369140625,0.9561391060250004,1.039571428167316,2835.3090332709253
beach,beach_168.jpg,144.97860717773438,0.8359432293663095,1.1853737699121043,5365.180529726436
beach,beach_169.jpg,61.9847412109375,0.892587231609133,1.066717601391736,1534.336089756107
beach,beach_170.jpg,88.10975646972656,0.8369823867048186,1.080382292258416,2683.35201437003
beach,beach_171.jpg,50.43522644042969,0.8528193586818308,1.0233874099747868,310.1652577482164
beach,beach_172.jpg,164.40577697753906,1.049557887682529,1.1673146407264057,3204.341937051853
beach,beach_173.jpg,145.7118377685547,1.0777287104773403,1.1445905241888488,1573.0713219046593
beach,beach_174.jpg,132.20504760742188,1.1154164750542934,1.114523721263209,3670.133630992612
beach,beach_175.jpg,145.5953826904297,1.05410432094005,1.1855896610330718,1481.2939647377934
beach,beach_176.jpg,124.93740844726562,0.9164736052378594,0.995087616674438,3981.850094247377
beach,beach_177.jpg,147.7751007080078,0.866009020357222,1.0498432010656886,1707.9486335506665
beach,beach_178.jpg,114.78684997558594,0.8651347949452077,1.0383610429698105,3254.539767397335
beach,beach_179.jpg,111.47760009765624,0.9339390790454162,1.0329963378950633,2589.759334921604
beach,beach_180.jpg,65.98312377929688,1.027546459075671,1.105143985808023,1815.283154366305
beach,beach_181.jpg,101.5299072265625,0.8409628523917207,0.9845560838960404,3100.68446611776
beach,beach_182.jpg,122.83580017089844,0.8358418467868663,0.9994310617267972,4467.967204252025
beach,beach_183.jpg,103.54483032226562,0.6576628541113358,0.9531545626488184,1228.7061123810709
beach,beach_184.jpg,114.2251434326172,0.9466409104966328,1.135957241240712,2486.3727108107414
beach,beach_185.jpg,123.96354675292967,1.0231854493521026,1.1423848248312425,461.1779458187521
beach,beach_186.jpg,201.73712158203125,1.022616393215099,1.1362647098218002,1158.5791722720023
beach,beach_187.jpg,169.49838256835938,0.8643560318645833,1.1647857878138064,3690.236157640815
beach,beach_188.jpg,89.72984313964844,0.7935700544127242,0.8685632361111042,3470.898817408597
beach,beach_189.jpg,134.51429748535156,0.927571038800626,1.0912604602567375,2204.391029230319
beach,beach_190.jpg,148.56539916992188,0.8897790182096822,1.143757263523083,4794.560448912671
beach,beach_191.jpg,164.39559936523438,0.9301931059232088,1.103672065160245,5740.818146101898
beach,beach_192.jpg,178.0923614501953,1.093836777001879,1.173400718288777,1618.5341186365113
beach,beach_193.jpg,71.15286254882812,0.9343513286865088,1.1760766188760554,1036.8693885272369
beach,beach_194.jpg,116.5867919921875,0.8196889292415422,1.0780433681180763,4679.667173295282
beach,beach_195.jpg,92.84165954589844,0.7746212435467639,1.0265752303412976,4047.942397009349
beach,beach_196.jpg,99.92015075683594,0.754658910446946,0.9606685413055948,1949.258185967803
beach,beach_197.jpg,82.56059265136719,0.871966709713768,1.1705830908119577,1609.4753810574766
beach,beach_198.jpg,96.96664428710938,0.8176432866950298,0.895166826361543,1779.8226034918334
beach,beach_199.jpg,87.68333435058594,0.8123583952103707,0.8008068355462955,2124.910111518344
beach,beach_200.jpg,156.61473083496094,1.0160591282005969,1.0689836704973177,2051.7640413919
beach,beach_201.jpg,129.43258666992188,0.9205204738992684,1.0293148774587328,4055.5927939778194
beach,beach_202.jpg,130.60081481933594,1.041065084606605,1.1550998493067506,1983.5021800315008
beach,beach_203.jpg,103.24325561523438,0.9132047621649132,1.1496482905801086,2044.274663895136
beach,beach_204.jpg,118.61668395996094,0.9994045722113524,1.1708692768203617,3159.5891559736338
beach,beach_205.jpg,92.59481811523438,0.883174648624912,1.0886320919892842,893.3073544465005
beach,beach_206.jpg,147.25950622558594,0.9970138582926654,1.1288472241835783,1764.503637743881
beach,beach_207.jpg,126.93638610839844,0.7748884068210837,0.873949682983177,3508.328516080044
beach,beach_208.jpg,127.11868286132812,1.014122968890854,1.1111141260384785,1668.164278262993
beach,beach_209.jpg,91.7777099609375,0.7858031006832676,0.968093926911015,2433.969872409245
beach,beach_210.jpg,78.06230163574219,0.8363138409151721,0.9856441501841474,2163.8978741557803
beach,beach_211.jpg,152.99253845214844,1.0838083775351486,1.2169875449637686,2379.6219094758853
beach,beach_212.jpg,182.4208068847656,0.8760615255429526,1.157638466426916,3379.178012437187
beach,beach_213.jpg,123.156494140625,1.041276635198621,1.0950968133036456,2032.4984654784205
beach,beach_214.jpg,84.85433959960938,0.767546979198472,1.0133015943331534,1953.8554619215429
beach,beach_215.jpg,88.96018981933594,0.8680126878102681,0.8057500142273619,2751.0876435951795
beach,beach_216.jpg,138.46878051757812,0.9611470331331076,1.172904933455564,1710.984107017517
beach,beach_217.jpg,167.36288452148438,1.021329874150096,1.2081816216128851,3706.272985536372
beach,beach_218.jpg,128.2435302734375,1.0825557352306832,1.1294525816882128,1117.1643577655775
beach,beach_219.jpg,136.1594696044922,0.9916119310542564,1.0840578477314209,3381.785831286572
beach,beach_220.jpg,131.2600555419922,0.8745217304981678,1.1181327648844208,2140.525738440221
beach,beach_221.jpg,109.97267150878906,0.9927712739048326,1.1341873017262802,2260.020982444053
beach,beach_222.jpg,122.2936553955078,0.7475860117010953,0.9856831911096644,820.1488294971641
beach,beach_223.jpg,156.36447143554688,0.8846644206779687,1.010496175770324,3394.180695950752
beach,beach_224.jpg,150.81658935546875,0.9405794609729428,1.0905746668589114,3119.105423345929
beach,beach_225.jpg,80.71363830566406,0.8474209620778616,1.0495215256862318,947.5188293457032
beach,beach_226.jpg,123.80596923828124,1.0146599740381927,1.1626566712967068,7001.894911751151
beach,beach_227.jpg,106.2257843017578,0.8003608467571403,0.9344707057036328,1400.8379123599734
beach,beach_228.jpg,100.46507263183594,0.6765519606637325,1.036490896765747,882.1087405532598
beach,beach_229.jpg,89.59284973144531,0.8822667346664049,1.117632318679572,2706.0615610927343
beach,beach_230.jpg,121.03282165527344,0.9324597657192144,1.1323483572901978,1909.882249510847
beach,beach_231.jpg,119.3577880859375,1.08449113875271,1.1975111144177355,1114.5613270318136
beach,beach_232.jpg,131.69627380371094,0.8540264287277065,1.0260629293612935,2368.748123344034
beach,beach_233.jpg,196.13824462890625,0.9856885805308688,1.076049433438371,3150.46221145615
beach,beach_234.jpg,112.29176330566406,1.0100757978583574,1.0673588716507851,2450.680503513431
beach,beach_235.jpg,145.46022033691406,1.0762713071373529,1.2084163789001792,1266.5120561120566
beach,beach_236.jpg,132.61936950683594,0.9276822226477748,1.1485931374768634,7704.878223286709
beach,beach_237.jpg,128.24655151367188,0.9582731240805664,1.2919605150617532,2520.1430766424164
beach,beach_238.jpg,128.4450225830078,0.9479607467134652,1.0046337978074085,4505.032299596584
beach,beach_239.jpg,119.69645690917967,0.9489732491717868,1.076404112969608,2784.065732702613
beach,beach_240.jpg,108.62620544433594,0.8331660731984304,1.0632128002666883,4757.27641469962
beach,beach_241.jpg,138.1341094970703,0.9956561683348812,1.1140356606725088,1707.7467628037557
beach,beach_242.jpg,98.25408935546876,0.973671703834108,1.0585986520606567,901.956101834774
beach,beach_243.jpg,96.90219116210938,0.6283620285820514,1.010421075965006,3187.61500790692
beach,beach_244.jpg,111.78923034667967,0.9503232673219492,0.9903600730186456,2971.8624801726546
beach,beach_245.jpg,112.40492248535156,0.7090506496737581,1.0655605183545145,840.838558945572
beach,beach_246.jpg,180.75994873046875,0.8662325191854134,1.1635666046340185,4317.699904614827
beach,beach_247.jpg,127.80255126953124,0.926251899307799,1.2468107904165744,2432.989385733148
beach,beach_248.jpg,180.68685913085935,1.0081060159577535,1.1150715372474236,4145.176413095556
beach,beach_249.jpg,96.94924926757812,0.7856383204789282,0.9993034618702528,2836.2146469317377
beach,beach_250.jpg,82.10946655273438,0.8317174611643817,1.0088840736177116,1756.1602710669397
beach,beach_251.jpg,149.22401428222656,1.0098130678072352,1.0597438730552176,3426.6607143466827
beach,beach_252.jpg,79.59765625,0.831592729971174,0.9466127848842508,1677.891584484838
beach,beach_253.jpg,114.71771240234376,0.949864644379688,1.1975331107767224,3825.385797262192
beach,beach_254.jpg,118.91950988769533,0.940698135269244,0.992127953345279,3033.477343525737
beach,beach_255.jpg,61.76235961914063,0.6760226671724203,0.9126407158098354,2732.786209108075
beach,beach_256.jpg,152.3869171142578,0.8938488297143399,1.0206502892869864,2421.4566602669656
beach,beach_257.jpg,83.39399719238281,0.7728943584847541,0.9793639776319838,3139.127408699831
beach,beach_258.jpg,99.27903747558594,0.9020406997468484,0.9946260597198848,3617.9869800200686
beach,beach_259.jpg,161.5305938720703,0.9383226564139024,1.0871210350960745,1723.8580706247594
beach,beach_260.jpg,124.7197723388672,1.0530409432130363,1.2058872785310757,1713.3779386521785
beach,beach_261.jpg,128.234130859375,1.0405193078310375,1.2795328309943148,2760.664181301137
beach,beach_262.jpg,100.6665496826172,0.6830932601084417,0.9253329370866188,2895.0939016342163
beach,beach_263.jpg,188.2365264892578,0.9570405260126802,0.9916005439975124,2904.307946166955
beach,beach_264.jpg,89.22845458984375,0.8745868319022417,1.0902206338159814,2661.963320402196
beach,beach_265.jpg,135.03224182128906,0.969349176468172,1.1201984155357072,2235.3422440653667
beach,beach_266.jpg,104.69451904296876,0.9501041175148246,1.197038869670335,4932.7184715271
beach,beach_267.jpg,114.03915405273438,0.8273515498793615,1.0522280034859737,377.13194038323127
beach,beach_268.jpg,112.15380859375,0.8177051538954441,1.2342316597854013,5557.356079347199
beach,beach_269.jpg,104.03648376464844,0.8845544155840883,1.1117790938419696,689.0002731643617
beach,beach_270.jpg,142.5848388671875,0.9830398992079752,1.1220392374262664,2267.7536485409364
beach,beach_271.jpg,113.14152526855467,0.9561722848835682,1.028957738101895,2608.7975777052343
beach,beach_272.jpg,98.2832489013672,0.9513513124597064,1.104494269461039,1998.3939172604587
beach,beach_273.jpg,76.23982238769531,0.7418633806447122,0.9804826570618846,1410.4492138018832
beach,beach_274.jpg,129.59507751464844,0.9742245434384188,1.199935492165268,4075.9413611309137
beach,beach_275.jpg,158.01759338378906,0.9044676726156828,1.0215841418116605,1579.6705837212503
beach,beach_276.jpg,117.4831085205078,1.0801085091136755,1.1544761404908868,4308.701382279163
beach,beach_277.jpg,146.65631103515625,1.0193885272925003,1.077227992536821,3885.2789000940975
beach,beach_278.jpg,117.45182800292967,0.9367676770326432,1.1276665605957972,1245.8699456714094
beach,beach_279.jpg,141.1663055419922,1.026778143711211,1.133004041849864,2515.438252737513
beach,beach_280.jpg,156.06484985351562,0.9489912537052296,1.0763486521685477,2042.5012605451047
beach,beach_281.jpg,94.7137451171875,0.8417603941808988,0.786728980339416,2632.409761830233
beach,beach_282.jpg,105.83387756347656,0.8385384928904857,0.9559469269642143,2580.428021814674
beach,beach_283.jpg,116.65773010253906,0.7834599521654843,0.9213505667795818,3003.880161013454
beach,beach_284.jpg,114.33006286621094,0.9755271420487356,1.0611403513133666,2311.139656316256
beach,beach_285.jpg,130.99012756347656,0.9477480324153548,1.0279343164639012,2814.5344057788607
beach,beach_286.jpg,95.8533172607422,0.7470198650989942,0.9790797663538298,1946.057136929594
beach,beach_287.jpg,158.64125061035156,0.9523677700688916,1.1436699357169162,5316.201865624404
beach,beach_288.jpg,165.8202362060547,0.9344961038767255,1.0537827145481922,3604.7778998464346
beach,beach_289.jpg,198.8567352294922,0.9833998557825914,1.0874935109997297,2085.4215807309374
beach,beach_290.jpg,134.57955932617188,0.944826834150126,1.2447334312373315,3030.860075346194
beach,beach_291.jpg,118.8429718017578,0.9373752259495864,1.165712299199557,8114.920665675541
beach,beach_292.jpg,127.00666809082033,0.770851872066759,0.9413134204798016,3924.85575303412
beach,beach_293.jpg,127.68409729003906,0.9442139198759982,1.108665025567328,5285.742694834014
beach,beach_294.jpg,115.96664428710938,0.905005586440974,0.905056510957292,2217.87935219612
beach,beach_295.jpg,128.12985229492188,0.8840738477907971,1.1754716946032044,2748.175373930251
beach,beach_296.jpg,159.4527130126953,1.0595811177772747,1.1776478364151075,1430.501309393905
beach,beach_297.jpg,144.11337280273438,1.0047007047148084,1.114912756933964,1010.1586809360888
beach,beach_298.jpg,94.00550842285156,0.8647354229540409,1.0577133192625812,1646.4085869898554
beach,beach_299.jpg,95.99568176269533,0.8478263821974856,0.9738913193923964,2794.107867628103
beach,beach_300.jpg,140.58070373535156,0.9755311770489216,1.117561195642745,1328.359916627407
beach,beach_301.jpg,120.75926208496094,0.9493380566256427,1.1612860123410875,2902.9808987749275
beach,beach_302.jpg,146.26243591308594,0.9143540291795166,1.0472766812808745,878.8345415852964
beach,beach_303.jpg,131.0125274658203,1.0408299332837367,1.2563162954863014,2651.0678982564714
