class,filename,hsv_h_mean,lightness_mean,blue_green_ratio,green_mean,glcm_contrast,hog_mean,cluster
beach,beach_041.jpg,0.4508945592369873,43.50221208961975,0.942164751880768,0.4198382669799374,80.32763287401575,0.1493942466393653,5
beach,beach_042.jpg,0.1517907250983395,60.14895950203034,0.8684348813245657,0.572664518416274,301.26168799212604,0.1499818139380375,2
beach,beach_043.jpg,0.3637248586530418,52.02248750021781,0.9828104724876208,0.505968287557123,670.5896899606299,0.1332707971360851,4
beach,beach_044.jpg,0.5169016640022062,31.931341348997897,1.019546366676059,0.3057475113555825,240.41461614173232,0.1539037957035789,5
beach,beach_045.jpg,0.4570703144217737,41.78636818082892,1.018223524634032,0.395248078771972,81.10340797244096,0.1450311234909689,5
beach,beach_046.jpg,0.2956938613251642,37.82638984388777,0.8828517625746087,0.3606615019445129,220.86484990157484,0.1503121926308927,4
beach,beach_047.jpg,0.1614854982193231,51.337093343188855,0.8516533346323831,0.4830633181599192,16.936392716535437,0.1367990719570004,2
beach,beach_048.jpg,0.5710684048660596,36.12547986355352,1.1404164236104086,0.3445019103063881,251.7530142716536,0.1413732911324362,5
beach,beach_049.jpg,0.3086137945354614,63.84034028508125,0.8874028243554105,0.6203216463493546,253.47914616141733,0.1517274242091881,2
beach,beach_050.jpg,0.2048916551624164,52.54777972624858,0.8329369832412674,0.5013152492077766,311.812438484252,0.1460396928601563,4
beach,beach_051.jpg,0.510139485347433,52.747803076639855,1.010438406484512,0.5109032388082603,198.78155757874012,0.1508298467546118,5
beach,beach_052.jpg,0.1193939826722204,57.51445425747559,0.8688355173272867,0.5367600364197163,30.71592027559055,0.1498938682460446,2
beach,beach_053.jpg,0.3601878589339192,49.34223472687124,0.9698656577190888,0.4719997015693347,214.0454601377953,0.1493355070290357,5
beach,beach_054.jpg,0.264583400239579,46.584034645373926,0.8241780763740394,0.4481238391406653,187.2963828740158,0.1520156410727257,2
beach,beach_055.jpg,0.140843875367316,54.74258975793394,0.855100442465986,0.5107596522956772,54.09676427165354,0.1458489997824715,2
beach,beach_056.jpg,0.2828339074748562,31.292952515680383,0.8887506580935206,0.2922413433344425,108.57978592519687,0.1510029054256838,5
beach,beach_057.jpg,0.514281848938001,38.60639598175096,1.043202502700985,0.381253957676251,157.81453001968504,0.1463519434510635,5
beach,beach_058.jpg,0.2743610615189964,51.0543148460254,0.8719411186437376,0.4852522579424045,14.464566929133856,0.1516863966486092,2
beach,beach_059.jpg,0.4416689569336847,45.43945132375632,0.9806794230955322,0.4376230506373102,346.17753444881885,0.1471521289126921,5
beach,beach_060.jpg,0.4470936353449951,36.69502854930542,1.0045634659012317,0.3566988849372178,19.550565944881885,0.14578694559625,5
beach,beach_061.jpg,0.1772493178146816,53.67050817211825,0.8358038370000206,0.5057930470695263,71.27546751968507,0.1400643895812809,2
beach,beach_062.jpg,0.3079876301180333,45.46287996795786,0.8811993202461206,0.4355566552610188,205.85814468503932,0.1470581511427516,2
beach,beach_063.jpg,0.190308374422755,62.7820214214445,0.8984744586947362,0.6040312772921035,146.4779773622047,0.1352702751103504,2
beach,beach_064.jpg,0.2341526238267731,50.6304742497321,0.847378728362677,0.4841319693401787,199.26654773622053,0.1459407145253722,2
beach,beach_065.jpg,0.3107403131088825,45.350994654699335,0.879521402208202,0.4394460811582544,101.75633612204724,0.1331160499034378,2
beach,beach_066.jpg,0.2922614777690463,57.43269309486727,0.8940874013132345,0.5542611639784416,161.91289370078744,0.1504062601790472,2
beach,beach_067.jpg,0.2604379262092778,57.68663936165312,0.8095169593857566,0.5624997560084499,178.40268208661422,0.1384328303536879,2
beach,beach_068.jpg,0.2189785159859936,51.33485297871766,0.8247353730999476,0.4905834564154922,103.900406003937,0.1391711689986385,2
beach,beach_069.jpg,0.5525557579241162,38.06336241754914,1.155844643415061,0.3701551531566179,81.97810039370079,0.1417623367331546,5
beach,beach_070.jpg,0.4108812521595592,64.06945060297468,0.9264761401729296,0.6329850089055153,234.51494832677164,0.1497801881981397,5
beach,beach_071.jpg,0.2632472101599412,57.1032023872943,0.8258370981448758,0.5478483297099888,172.90280511811025,0.142279723548152,2
beach,beach_072.jpg,0.287811655027326,54.525316660399255,0.8865406865060281,0.5243485731894315,138.29761318897638,0.1487591852720877,2
beach,beach_073.jpg,0.4852013101542439,49.8560852521237,1.0218889438363767,0.4882482183590279,480.7315452755905,0.1418535238116844,4
beach,beach_074.jpg,0.2830624457966473,58.47659843081577,0.8908492918780173,0.5632221911506795,245.11515748031496,0.1487856913723134,2
beach,beach_075.jpg,0.3766370098304092,52.19602607401807,1.0172396656575755,0.5025602430826502,167.2476624015748,0.1450679583582911,5
beach,beach_076.jpg,0.4637641455707774,44.69429084627339,0.9460889740810792,0.4380914666891244,31.612204724409448,0.1485683965312172,5
beach,beach_077.jpg,0.2947524786370566,56.98182801033155,0.8837837809471788,0.5543819712048824,281.2042322834646,0.1336015711200573,2
beach,beach_078.jpg,0.538993426656033,47.85550770412441,1.0532876259478143,0.4601462365604798,131.72551673228347,0.143001728537071,5
beach,beach_079.jpg,0.430327143672869,69.43448472312357,0.9806438020938668,0.6776591096164066,533.8184055118112,0.1598942415941161,4
beach,beach_080.jpg,0.3355272820887663,51.754859313157695,0.9753447030785616,0.5003707064907651,64.90034448818898,0.1419773408473555,5
beach,beach_081.jpg,0.4026673512833708,43.598498451152686,0.9585897346035944,0.4238043988026977,194.9579847440945,0.1468274727853697,5
beach,beach_082.jpg,0.535967822688112,34.6376384656776,1.1476293367618913,0.3313357424572257,74.5687746062992,0.1415226886689987,5
beach,beach_083.jpg,0.3305387432642483,43.98079131707256,0.9577705518105794,0.4153940088303152,255.59996309055123,0.1475120390731295,5
beach,beach_084.jpg,0.4094191498218632,32.29493445962344,1.0453126749101382,0.315677431766268,220.4599532480315,0.147360956406238,5
beach,beach_085.jpg,0.5269398648606686,34.193930174897545,1.0172607639755629,0.3267118531291361,160.93989911417324,0.144181884141453,5
beach,beach_086.jpg,0.2192749355062271,51.79972068927116,0.824702924701234,0.4939417086734288,182.20570866141736,0.1365834159050781,2
beach,beach_087.jpg,0.0981438375551849,57.732616651903854,0.8827404152042985,0.5332859178908773,184.16283218503932,0.1440512038681544,2
beach,beach_088.jpg,0.3662399689119375,53.80253599358665,0.8600268063016085,0.538033618749886,259.81539124015745,0.1543397159910121,2
beach,beach_089.jpg,0.2867453548533692,50.48850855757597,0.9260810462618458,0.4817286492963327,186.10180856299212,0.1357867607903504,2
beach,beach_090.jpg,0.3972117892023029,64.11040557411935,0.925266147893254,0.6322015978300215,144.72453248031496,0.1488777490104669,5
beach,beach_091.jpg,0.3831627419055846,41.43468426350637,0.8665077405569442,0.4060674481201696,57.863681102362186,0.1436324777349104,5
beach,beach_092.jpg,0.1931468818669633,59.51383086548261,0.8784461430294521,0.5685335970218388,155.56262303149606,0.149882479981085,2
beach,beach_093.jpg,0.5577609134186842,36.64774713829307,1.0856864961364008,0.3492708378821047,95.21899606299216,0.1390459795840604,5
beach,beach_094.jpg,0.4316119229376429,41.6359545766357,1.031430598927252,0.4065887576351742,284.71401328740166,0.1419132829401942,5
beach,beach_095.jpg,0.4955531040544286,28.71462893033651,1.0489978171124643,0.2805057173787696,127.5068282480315,0.1524965185882854,5
beach,beach_096.jpg,0.3681469620540653,58.04350997821336,0.9247980404924094,0.5609957077525265,297.41855314960634,0.1515374900897537,5
beach,beach_097.jpg,0.2706033321695283,76.2664552416242,0.920756343165536,0.7473421942343947,166.29324557086613,0.1454777769886379,2
beach,beach_098.jpg,0.3643904266022008,45.79086231302154,0.970126594817474,0.4455962516976999,122.4117249015748,0.1457465678362098,5
beach,beach_099.jpg,0.471161942587681,27.953571643126867,1.0159629218297723,0.275053450847441,76.65274360236221,0.1473816099956842,5
beach,beach_100.jpg,0.3453260129582748,35.063609932941745,0.9149600690410866,0.3338566455453454,300.3041338582678,0.1582166545144011,4
beach,beach_101.jpg,0.3820068183816294,42.59936654969857,0.948980045609612,0.4147188953783792,206.2565821850393,0.1522432506429972,5
beach,beach_102.jpg,0.3604141824842762,60.1901357709302,0.9480603268217536,0.5883324436624751,197.1111589566929,0.1545918656742525,5
beach,beach_103.jpg,0.2903798430600086,46.036289307660894,0.8273925562917506,0.4439876082117819,119.48609744094485,0.1477803233328306,2
beach,beach_104.jpg,0.2893516541643169,51.128007318002616,0.8619105511787541,0.4916944722353386,318.93048720472444,0.1516464526111004,2
beach,beach_105.jpg,0.4545670868813711,41.32684078958594,0.990172622089492,0.3980137138078721,250.14351624015745,0.1513256676348934,5
beach,beach_106.jpg,0.3467437543272762,63.51983214603447,0.8733831530330474,0.6316135173143331,65.74969242125984,0.1558638140754442,2
beach,beach_107.jpg,0.1896894427721876,33.698563258241606,0.7671286845769508,0.3139441690014012,54.523683562992126,0.1415006448490406,4
beach,beach_108.jpg,0.5401276988281032,52.41026303413871,1.091666912587292,0.5110651020146033,69.79176919291339,0.1389592963650405,5
beach,beach_109.jpg,0.2576262551820543,54.62161476213003,0.9127830363663292,0.526066007584777,122.1578494094488,0.1410659759034752,2
beach,beach_110.jpg,0.2421841038607818,55.78374527630316,0.8831122554977655,0.5319872186603678,73.02349901574804,0.1404605462789702,2
beach,beach_111.jpg,0.2946517900186767,46.01209217789744,0.910361783167708,0.4376485175976688,226.6721210629921,0.1475710481491018,2
beach,beach_112.jpg,0.2366109437523484,46.313042756535886,0.9133874449833996,0.4372068108426936,111.45983021653544,0.1510046493041007,2
beach,beach_113.jpg,0.2045920313970153,62.820489709966175,0.854542432556945,0.6044646439747685,151.7763902559055,0.1422134589065792,2
beach,beach_114.jpg,0.4837978540394692,37.24559528794636,1.0241594467016648,0.346717552775311,76.12850639763778,0.153339048615485,5
beach,beach_115.jpg,0.1711686382313276,59.86519270070573,0.8455155520348847,0.5672695650674447,176.7213951771654,0.1417466959186528,2
beach,beach_116.jpg,0.186658444175562,53.008829695974335,0.8776920684118107,0.5052292519273085,480.5068897637795,0.14623962149758,4
beach,beach_117.jpg,0.4145323955545811,42.62019607120853,0.874398551929965,0.41877180229313,28.873400590551185,0.1500263881981621,5
beach,beach_118.jpg,0.4090139045387609,39.45208301379493,0.994595468147414,0.3935886325718378,214.7111220472441,0.1350247188587372,5
beach,beach_119.jpg,0.5640607959152224,30.34086030967625,1.1093578747495194,0.2963614264078161,308.343688484252,0.1461800528775463,5
beach,beach_120.jpg,0.3126961446764316,45.048102605555215,0.8951972702714621,0.4318737798133695,73.7775590551181,0.1509382465671017,2
beach,beach_121.jpg,0.353351874788002,40.15689061156135,0.9763754611679488,0.3848473413956685,179.73843503937013,0.1422939753723739,5
beach,beach_122.jpg,0.2553909630882953,57.88884163927753,0.8453215284707026,0.5586731923415915,14.262180118110232,0.1524510100693902,2
beach,beach_123.jpg,0.4998147236857386,36.59003668773491,1.0327380987134085,0.3597607245612362,66.60820620078741,0.1512516149833326,5
beach,beach_124.jpg,0.4815281409822279,39.701291026069065,1.010517500736137,0.3807809794490752,220.7554133858268,0.1354068248782561,5
beach,beach_125.jpg,0.1474746664844383,70.61807111312487,0.840875194925788,0.676872172704158,65.04865895669293,0.1402992617698948,2
beach,beach_126.jpg,0.2089661852804548,50.69621006218672,0.8797401182434048,0.4800324940056945,367.2001722440944,0.1543406160313974,2
beach,beach_127.jpg,0.1057044432145499,50.3463161532637,0.8498873998054276,0.4632529196112171,150.43374753937007,0.1367441756804064,2
beach,beach_128.jpg,0.2480958643397249,49.750243872376586,0.8863322758514487,0.4685911807633655,267.78334153543307,0.1490309580432027,2
beach,beach_129.jpg,0.5225200026818915,44.370106140995546,1.0494754449188926,0.4350585642531338,153.46499753937007,0.1423312456998221,5
beach,beach_130.jpg,0.3523090606141341,39.69206510175333,0.906901175203626,0.3781843361408771,144.71961122047242,0.1477811608688367,5
beach,beach_131.jpg,0.420403174181912,44.37221610282421,0.9777159898088688,0.4250577083112028,25.87432332677165,0.1438764642430869,5
beach,beach_132.jpg,0.2184373067353341,56.65306547592307,0.8789156066350071,0.5414091042211865,298.6419168307087,0.1489240694928278,2
beach,beach_133.jpg,0.210960364873438,70.00207711717582,0.8644481640592931,0.6767116317003636,199.21813484251976,0.1463897779613177,2
beach,beach_134.jpg,0.2442243740882183,59.78279040412316,0.8493937474233121,0.5714843798201006,287.1882381889764,0.1509378453493252,2
beach,beach_135.jpg,0.4467870702708862,60.91621238154876,1.0001947549150574,0.5890268031208592,304.1784571850393,0.1528784377227192,5
beach,beach_136.jpg,0.5292690748987736,57.45321506347002,1.013813914514213,0.5556910863365816,190.89653051181105,0.1523053582831099,5
beach,beach_137.jpg,0.2648146145369656,59.31795682044161,0.821652846449732,0.5769223295805174,190.13711860236225,0.1514453148913258,2
beach,beach_138.jpg,0.5572013121779481,41.56515565639615,1.1683212614882958,0.4008185213757808,127.04244586614172,0.1516890090398875,5
beach,beach_139.jpg,0.4403134031055599,71.99591209804157,0.9927191142258944,0.7128732252570233,253.3095472440945,0.1485572238911563,5
beach,beach_140.jpg,0.5324311334778372,38.73553160785156,1.178816425853347,0.371503537176201,133.347625492126,0.1516549521433499,5
beach,beach_141.jpg,0.2094655143982,64.94757379580764,0.8653216610791673,0.6195801846167914,238.99311023622056,0.1482975293289107,2
beach,beach_142.jpg,0.2790708322737806,50.60791692790319,0.8688608115431393,0.4899224202629873,56.366449311023615,0.1400946448951746,2
beach,beach_143.jpg,0.234062430964337,41.6609634907654,0.7931439144991964,0.4013545721175173,220.58993602362213,0.1395213452825344,4
beach,beach_144.jpg,0.2931809885598034,58.27784819873337,0.8759016232641084,0.5595706412949658,325.3765378937008,0.1490440045914271,2
beach,beach_145.jpg,0.1645046604671522,49.36816416918949,0.8525294292528023,0.4673877570983951,380.18842273622056,0.1465079944746595,4
beach,beach_146.jpg,0.141064399004001,57.58724823635984,0.8358526043960862,0.5413383934662188,108.44721948818896,0.1398096847851475,2
beach,beach_147.jpg,0.3377369066530838,36.64497140898685,0.8916791089269075,0.3511247578554144,258.57541830708664,0.1424616237422562,4
beach,beach_148.jpg,0.3962007398871393,42.332249191622296,0.9583566427675708,0.4133872782402129,157.08058562992125,0.152334896692612,5
beach,beach_149.jpg,0.3124911095590289,35.74813462421126,0.8877479749131977,0.3428288159633514,119.71136811023624,0.1389537281472876,5
beach,beach_150.jpg,0.3384249789797116,33.46488531944263,0.8434800724960073,0.3273405852570468,172.23732775590557,0.1440201570786814,5
beach,beach_151.jpg,0.4475661209229824,24.885284502718143,0.96310798622636,0.2494608479177036,31.482406496063,0.1435386087058822,5
beach,beach_152.jpg,0.2529865031123743,39.33083953028395,0.8400014797762814,0.3757740113829346,251.08181594488192,0.1541746107138857,4
beach,beach_153.jpg,0.2943529139323311,60.41336416999505,0.8793226748033528,0.580001247120954,148.4390378937008,0.1473962346686726,2
beach,beach_154.jpg,0.2085961950269569,56.17612056744416,0.8250995280366908,0.5390545618410545,98.6588336614173,0.1449762118751393,2
beach,beach_155.jpg,0.3908014742007604,66.87213559148648,0.9619147725174282,0.654250791572365,110.08815206692915,0.1494854540876617,5
beach,beach_156.jpg,0.5108574885657606,50.25301388355327,1.0289430125044874,0.4927103096082071,64.7114911417323,0.1348287438528455,5
beach,beach_157.jpg,0.1288961927193469,58.12371796537947,0.8074581793985055,0.5432240227493336,197.4897883858268,0.1442661664957176,2
beach,beach_158.jpg,0.1143841060874455,52.84144037908085,0.8279498793165608,0.4950567446596664,95.5970718503937,0.1443935485540917,2
beach,beach_159.jpg,0.2540972727352611,55.73215695552626,0.9132159113554122,0.5352760154119273,128.21690452755905,0.1453062540885404,2
beach,beach_160.jpg,0.5059440814292512,37.027144202781415,1.0239887495413151,0.3665181601034137,89.84762549212599,0.1478488162254376,5
beach,beach_161.jpg,0.2872988877070652,47.03365742322067,0.9065291130424576,0.4504450288776412,196.0676673228347,0.1478877105630162,2
beach,beach_162.jpg,0.3787282639602432,45.50449167730746,0.9165476847552728,0.4446096943064179,101.92396653543308,0.1482515494267226,5
beach,beach_163.jpg,0.478275876360122,23.63917792652303,1.040751312007255,0.2326736684398198,183.54552165354332,0.1453770126394133,5
beach,beach_164.jpg,0.2833754769187217,61.91911414214692,0.8709958673376811,0.5966496648343853,296.04896653543307,0.1499490249122675,2
beach,beach_165.jpg,0.2160757982804056,54.19330926554369,0.922374174216916,0.5153883703382576,272.66892224409446,0.1499231234705334,2
beach,beach_166.jpg,0.282587089147355,61.10443509225583,0.9354650841046906,0.5883434877717568,149.65618848425197,0.1461674730670672,2
beach,beach_167.jpg,0.4015907222465803,67.86652542190798,0.9619204482077766,0.6609136585657037,576.650282972441,0.1598501206285312,4
beach,beach_168.jpg,0.3002490877291093,57.63691853469626,0.8436013784175815,0.5685455450058708,408.9716412401576,0.1554814720425956,2
beach,beach_169.jpg,0.3473797795548856,25.196061460541628,0.9374193648072304,0.2430730902120821,88.09430364173231,0.1394964758134397,5
beach,beach_170.jpg,0.3668270782086203,35.666132391264824,0.9255715164491968,0.3455280622632862,306.9202140748032,0.1469455647322446,4
beach,beach_171.jpg,0.4346401947178494,20.13109088890947,0.9770973452266728,0.1977835917321199,60.109375,0.153450835838293,5
beach,beach_172.jpg,0.1699702020224116,67.26937776279911,0.8566523503524861,0.6447241339124969,130.60260826771656,0.1453677746514708,2
beach,beach_173.jpg,0.1250788131541425,60.66377422201733,0.8736624298086525,0.5714325450707721,516.195189468504,0.1553349593727514,2
beach,beach_174.jpg,0.1631305049627611,55.754708099362006,0.8972269728259203,0.5184522498415927,74.71893454724407,0.1321457818934455,2
beach,beach_175.jpg,0.176230490855815,60.38178603128538,0.8434461966027257,0.5709584619058412,215.8585137795276,0.1424341688796805,2
beach,beach_176.jpg,0.5028580410457071,50.50007137531246,1.0049163353316366,0.4899500605572108,257.35697588582684,0.1522237357953501,5
beach,beach_177.jpg,0.3945655447051956,59.31690386553514,0.9525060713455766,0.5795157502557353,134.7098302165354,0.1492736221031766,5
beach,beach_178.jpg,0.403293985542913,46.31908753634571,0.9630341183393588,0.4501532359153652,284.94414370078744,0.1478321902435824,5
beach,beach_179.jpg,0.361263225002385,45.7718516627688,0.96803530335195,0.4371683482995397,221.93374753937013,0.1511993794593517,5
beach,beach_180.jpg,0.2962729903998994,27.54994081090588,0.904827110924292,0.2587621963779587,100.89050196850395,0.1494415660377306,5
beach,beach_181.jpg,0.4665114063228057,40.95111642965943,1.0156616008943686,0.3981584528874084,146.85205462598427,0.1412007327512431,5
beach,beach_182.jpg,0.3717817686685972,49.74239342886339,1.0005480881114714,0.481714565506779,290.25535187007875,0.1361242428719212,5
beach,beach_183.jpg,0.5193129115161174,41.244677258007926,1.0491220114948043,0.4060577658569926,98.46899606299216,0.1398683999010512,5
beach,beach_184.jpg,0.303414553550956,46.8231235151138,0.8802958847312643,0.4479424167108072,291.33845964566933,0.1518788830479153,2
beach,beach_185.jpg,0.1857556666749578,51.79709341523064,0.8753442002963615,0.4861336867585629,26.27485236220472,0.1524665822418501,2
beach,beach_186.jpg,0.1995210768822312,80.93303941089759,0.8800653362902087,0.7911237892953035,158.8304625984252,0.142548076585734,2
beach,beach_187.jpg,0.2950824512077141,66.92206376032581,0.8585131577349863,0.6646993528383063,111.67722687007875,0.1492441118228216,2
beach,beach_188.jpg,0.5146833396892033,36.51019363098514,1.151291827346569,0.3518861126794823,50.98825049212599,0.1438341308760278,5
beach,beach_189.jpg,0.3166725998122945,54.75614609880151,0.9163542663368516,0.5275089979504001,42.841904527559066,0.141694455828658,2
beach,beach_190.jpg,0.2751112925845377,59.533098761575474,0.8742954268950575,0.5826056952508633,102.966781496063,0.1429983924328057,2
beach,beach_191.jpg,0.2965352667809852,65.97770215575235,0.9060527414819018,0.6446858598782801,274.2896776574803,0.145087077523026,2
beach,beach_192.jpg,0.1109162992301179,73.13445334200672,0.8522147390452706,0.6984209825436047,223.4696112204724,0.1436435555074003,2
beach,beach_193.jpg,0.2542779322707914,29.10171419834731,0.8502547186330724,0.2790347943638083,241.9426058070867,0.1479236150095497,4
beach,beach_194.jpg,0.35183445470039,46.63210686300758,0.9275851128998612,0.4571993657682439,136.76162647637796,0.1497186458544347,5
beach,beach_195.jpg,0.4299508997439651,37.10759542884561,0.9740858753613116,0.3640910028278908,96.34479576771656,0.1474653431746515,5
beach,beach_196.jpg,0.4847947263492229,40.36329405175477,1.0409133540241249,0.3918466026839347,146.10476131889766,0.1425124803939636,5
beach,beach_197.jpg,0.3248543143656965,33.446447187275425,0.8542492527122456,0.3237686281982656,131.8149606299213,0.143221948700804,5
beach,beach_198.jpg,0.4667937123149365,39.92457531492092,1.117081720849869,0.3802595344799447,119.99963090551184,0.1477161252410374,5
beach,beach_199.jpg,0.5722895480325658,36.31298850332527,1.248702210288551,0.3438595682007407,151.11318897637798,0.1518842239576839,5
beach,beach_200.jpg,0.1690895857381013,64.23022293976325,0.935453243304202,0.6141822674954027,234.72896161417324,0.1516647400889001,2
beach,beach_201.jpg,0.3385249654537071,52.606690211964846,0.9715000599341728,0.5075807024266292,178.19801919291342,0.1478201884924222,5
beach,beach_202.jpg,0.1879866120865704,54.25219614939047,0.865709756234004,0.5121651356291808,298.6954970472441,0.1530026596994946,2
beach,beach_203.jpg,0.3235673660616678,42.18532960011697,0.8698098755140091,0.4048758214329327,242.49784694881896,0.1498316724480375,4
beach,beach_204.jpg,0.1888032930732739,48.56651119947328,0.8540504475154963,0.4651665804322145,251.23732775590548,0.1295328867493726,4
beach,beach_205.jpg,0.3863960022785032,38.03045166148436,0.9185604935574696,0.3631160134782621,158.22004183070868,0.1521493773846947,5
beach,beach_206.jpg,0.248304155017587,60.27705999379358,0.885843976028094,0.5774907441776502,239.14554625984252,0.1480735779023073,2
beach,beach_207.jpg,0.5487263382866281,51.3571155242621,1.1442081939967996,0.4977886186177634,308.43903789370086,0.14926342707092,5
beach,beach_208.jpg,0.1949549844203608,52.68720743290761,0.8999799454962171,0.4985073017869376,285.2586737204724,0.1467902229674252,2
beach,beach_209.jpg,0.50052003197209,36.88866497593719,1.0329313888505731,0.3599126183406644,133.2151820866142,0.1497429771711716,5
beach,beach_210.jpg,0.4960612903885699,31.451828058252723,1.014532154845999,0.3061307384845403,238.35642224409457,0.1438060028777182,5
beach,beach_211.jpg,0.1285689058432337,63.26934994727408,0.8216888978761457,0.5999740080001487,183.12075541338584,0.1467728497283083,2
beach,beach_212.jpg,0.2894254436413241,71.85165578004248,0.8638168819303893,0.7153836417506528,77.9905880905512,0.1521495167763589,2
